StratumID,TransitionGroupID,Amount
Cross Timbers,Ag Expansion: Pasture [Type],0.09666283084004602
Driftless Area,Ag Expansion: Cropland [Type],0.46923076923076923
Driftless Area,Ag Expansion: Pasture [Type],0.5307692307692308
East Central Texas Plains,Ag Expansion: Cropland [Type],0.20930232558139536
East Central Texas Plains,Ag Expansion: Pasture [Type],0.7906976744186046
Eastern Cascades Slopes and Foothills,Ag Expansion: Cropland [Type],0.8721804511278195
Eastern Cascades Slopes and Foothills,Ag Expansion: Pasture [Type],0.12781954887218044
Eastern Corn Belt Plains,Ag Expansion: Cropland [Type],0.6666666666666666
Eastern Corn Belt Plains,Ag Expansion: Pasture [Type],0.3333333333333333
Eastern Great Lakes Lowlands,Ag Expansion: Cropland [Type],0.23493975903614459
Eastern Great Lakes Lowlands,Ag Expansion: Pasture [Type],0.7650602409638554
Edwards Plateau,Ag Expansion: Cropland [Type],0.9949748743718593
Edwards Plateau,Ag Expansion: Pasture [Type],0.005025125628140704
Erie Drift Plain,Ag Expansion: Cropland [Type],0.4222222222222222
Erie Drift Plain,Ag Expansion: Pasture [Type],0.5777777777777777
Flint Hills,Ag Expansion: Cropland [Type],0.9133333333333333
Flint Hills,Ag Expansion: Pasture [Type],0.08666666666666667
High Plains,Ag Expansion: Cropland [Type],0.9383908045977012
High Plains,Ag Expansion: Pasture [Type],0.06160919540229885
Huron/Erie Lake Plains,Ag Expansion: Cropland [Type],0.9491525423728814
Huron/Erie Lake Plains,Ag Expansion: Pasture [Type],0.05084745762711865
Idaho Batholith,Ag Expansion: Cropland [Type],0.9545454545454546
Idaho Batholith,Ag Expansion: Pasture [Type],0.045454545454545456
Interior Plateau,Ag Expansion: Cropland [Type],0.22811671087533156
Interior Plateau,Ag Expansion: Pasture [Type],0.7718832891246684
Interior River Valleys and Hills,Ag Expansion: Cropland [Type],0.5502392344497608
Interior River Valleys and Hills,Ag Expansion: Pasture [Type],0.44976076555023925
Klamath Mountains/California High North Coast Range,Ag Expansion: Cropland [Type],0.8
Klamath Mountains/California High North Coast Range,Ag Expansion: Pasture [Type],0.2
Lake Agassiz Plain,Ag Expansion: Cropland [Type],0.8071748878923767
Lake Agassiz Plain,Ag Expansion: Pasture [Type],0.19282511210762332
Madrean Archipelago,Ag Expansion: Cropland [Type],1
Madrean Archipelago,Ag Expansion: Pasture [Type],0
Middle Atlantic Coastal Plain,Ag Expansion: Cropland [Type],0.94375
Middle Atlantic Coastal Plain,Ag Expansion: Pasture [Type],0.05625
Middle Rockies,Ag Expansion: Cropland [Type],0.9393414211438474
Middle Rockies,Ag Expansion: Pasture [Type],0.060658578856152515
Mississippi Alluvial Plain,Ag Expansion: Cropland [Type],0.9764309764309764
Mississippi Alluvial Plain,Ag Expansion: Pasture [Type],0.02356902356902357
Mississippi Valley Loess Plains,Ag Expansion: Cropland [Type],0.1292517006802721
Mississippi Valley Loess Plains,Ag Expansion: Pasture [Type],0.8707482993197279
Mojave Basin and Range,Ag Expansion: Cropland [Type],0.9230769230769231
Mojave Basin and Range,Ag Expansion: Pasture [Type],0.07692307692307693
Nebraska Sand Hills,Ag Expansion: Cropland [Type],0.9269311064718163
Nebraska Sand Hills,Ag Expansion: Pasture [Type],0.07306889352818371
North Cascades,Ag Expansion: Cropland [Type],1
North Cascades,Ag Expansion: Pasture [Type],0
North Central Appalachians,Ag Expansion: Cropland [Type],0.16666666666666666
North Central Appalachians,Ag Expansion: Pasture [Type],0.8333333333333334
North Central Hardwood Forests,Ag Expansion: Cropland [Type],0.6066066066066066
North Central Hardwood Forests,Ag Expansion: Pasture [Type],0.3933933933933934
Northeastern Coastal Zone,Ag Expansion: Cropland [Type],0.2073170731707317
Northeastern Coastal Zone,Ag Expansion: Pasture [Type],0.7926829268292683
Northeastern Highlands,Ag Expansion: Cropland [Type],0.1111111111111111
Northeastern Highlands,Ag Expansion: Pasture [Type],0.8888888888888888
Northern Allegheny Plateau,Ag Expansion: Cropland [Type],0.10091743119266056
Northern Allegheny Plateau,Ag Expansion: Pasture [Type],0.8990825688073395
Northern Basin and Range,Ag Expansion: Cropland [Type],0.9647887323943662
Northern Basin and Range,Ag Expansion: Pasture [Type],0.035211267605633804
Northern Glaciated Plains,Ag Expansion: Cropland [Type],0.8821428571428571
Northern Glaciated Plains,Ag Expansion: Pasture [Type],0.11785714285714285
Northern Lakes and Forests,Ag Expansion: Cropland [Type],0.6083916083916084
Northern Lakes and Forests,Ag Expansion: Pasture [Type],0.3916083916083916
Northern Minnesota Wetlands,Ag Expansion: Cropland [Type],0.5816993464052288
Northern Minnesota Wetlands,Ag Expansion: Pasture [Type],0.41830065359477125
Northern Piedmont,Ag Expansion: Cropland [Type],0.4262295081967213
Northern Piedmont,Ag Expansion: Pasture [Type],0.5737704918032787
Northern Rockies,Ag Expansion: Cropland [Type],0.9030612244897959
Northern Rockies,Ag Expansion: Pasture [Type],0.09693877551020408
Northwestern Glaciated Plains,Ag Expansion: Cropland [Type],0.944259927797834
Northwestern Glaciated Plains,Ag Expansion: Pasture [Type],0.05574007220216606
Northwestern Great Plains,Ag Expansion: Cropland [Type],0.9542233560090703
Northwestern Great Plains,Ag Expansion: Pasture [Type],0.045776643990929705
Ouachita Mountains,Ag Expansion: Cropland [Type],0
Ouachita Mountains,Ag Expansion: Pasture [Type],1
Ozark Highlands,Ag Expansion: Cropland [Type],0.020202020202020204
Ozark Highlands,Ag Expansion: Pasture [Type],0.9797979797979798
Piedmont,Ag Expansion: Cropland [Type],0.23395445134575568
Piedmont,Ag Expansion: Pasture [Type],0.7660455486542443
Puget Lowland,Ag Expansion: Cropland [Type],0.13043478260869565
Puget Lowland,Ag Expansion: Pasture [Type],0.8695652173913043
Ridge and Valley,Ag Expansion: Cropland [Type],0.20714285714285716
Ridge and Valley,Ag Expansion: Pasture [Type],0.7928571428571428
Sierra Nevada,Ag Expansion: Cropland [Type],1
Sierra Nevada,Ag Expansion: Pasture [Type],0
Snake River Plain,Ag Expansion: Cropland [Type],0.9717138103161398
Snake River Plain,Ag Expansion: Pasture [Type],0.028286189683860232
Sonoran Basin and Range,Ag Expansion: Cropland [Type],0.9930555555555556
Sonoran Basin and Range,Ag Expansion: Pasture [Type],0.006944444444444444
South Central Plains,Ag Expansion: Cropland [Type],0.24898785425101214
South Central Plains,Ag Expansion: Pasture [Type],0.7510121457489879
Southeastern Plains,Ag Expansion: Cropland [Type],0.5758620689655173
Southeastern Plains,Ag Expansion: Pasture [Type],0.4241379310344828
Southeastern Wisconsin Till Plains,Ag Expansion: Cropland [Type],0.631578947368421
Southeastern Wisconsin Till Plains,Ag Expansion: Pasture [Type],0.3684210526315789
Southern California Mountains,Ag Expansion: Cropland [Type],1
Southern California Mountains,Ag Expansion: Pasture [Type],0
Southern California/Northern Baja Coast,Ag Expansion: Cropland [Type],0.8837209302325582
Southern California/Northern Baja Coast,Ag Expansion: Pasture [Type],0.11627906976744186
Southern Coastal Plain,Ag Expansion: Cropland [Type],0.22355289421157684
Southern Coastal Plain,Ag Expansion: Pasture [Type],0.7764471057884231
Southern Florida Coastal Plain,Ag Expansion: Cropland [Type],0.8846153846153846
Southern Florida Coastal Plain,Ag Expansion: Pasture [Type],0.11538461538461539
Southern Michigan/Northern Indiana Drift Plains,Ag Expansion: Cropland [Type],0.9319371727748691
Southern Michigan/Northern Indiana Drift Plains,Ag Expansion: Pasture [Type],0.06806282722513089
Southern Rockies,Ag Expansion: Cropland [Type],0.7391304347826086
Southern Rockies,Ag Expansion: Pasture [Type],0.2608695652173913
Southern Texas Plains,Ag Expansion: Cropland [Type],0.9320388349514563
Southern Texas Plains,Ag Expansion: Pasture [Type],0.06796116504854369
Southwestern Appalachians,Ag Expansion: Cropland [Type],0
Southwestern Appalachians,Ag Expansion: Pasture [Type],1
Southwestern Tablelands,Ag Expansion: Cropland [Type],0.9775179856115108
Southwestern Tablelands,Ag Expansion: Pasture [Type],0.022482014388489208
Texas Blackland Prairies,Ag Expansion: Cropland [Type],0.813
Texas Blackland Prairies,Ag Expansion: Pasture [Type],0.187
Wasatch and Uinta Mountains,Ag Expansion: Cropland [Type],0.95
Wasatch and Uinta Mountains,Ag Expansion: Pasture [Type],0.05
Western Allegheny Plateau,Ag Expansion: Cropland [Type],0.3351063829787234
Western Allegheny Plateau,Ag Expansion: Pasture [Type],0.6648936170212766
Western Corn Belt Plains,Ag Expansion: Cropland [Type],0.9026236125126135
Western Corn Belt Plains,Ag Expansion: Pasture [Type],0.09737638748738647
Western Gulf Coastal Plain,Ag Expansion: Cropland [Type],0.5620437956204379
Western Gulf Coastal Plain,Ag Expansion: Pasture [Type],0.43795620437956206
Willamette Valley,Ag Expansion: Cropland [Type],0.2894736842105263
Willamette Valley,Ag Expansion: Pasture [Type],0.7105263157894737
Wyoming Basin,Ag Expansion: Cropland [Type],0.8352272727272727
Wyoming Basin,Ag Expansion: Pasture [Type],0.16477272727272727
