StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Chihuahuan Deserts,Intensification: Low to Medium,Intensification,2001,2006,80
High Plains,Intensification: Low to Medium,Intensification,2001,2006,200
Southwestern Tablelands,Intensification: Low to Medium,Intensification,2001,2006,20
Central Great Plains,Intensification: Low to Medium,Intensification,2001,2006,240
Flint Hills,Intensification: Low to Medium,Intensification,2001,2006,0
Cross Timbers,Intensification: Low to Medium,Intensification,2001,2006,100
Edwards Plateau,Intensification: Low to Medium,Intensification,2001,2006,40
Southern Texas Plains,Intensification: Low to Medium,Intensification,2001,2006,40
Texas Blackland Prairies,Intensification: Low to Medium,Intensification,2001,2006,280
East Central Texas Plains,Intensification: Low to Medium,Intensification,2001,2006,40
Western Gulf Coastal Plain,Intensification: Low to Medium,Intensification,2001,2006,360
South Central Plains,Intensification: Low to Medium,Intensification,2001,2006,240
Ouachita Mountains,Intensification: Low to Medium,Intensification,2001,2006,0
Arkansas Valley,Intensification: Low to Medium,Intensification,2001,2006,60
Boston Mountains,Intensification: Low to Medium,Intensification,2001,2006,0
Ozark Highlands,Intensification: Low to Medium,Intensification,2001,2006,120
Central Irregular Plains,Intensification: Low to Medium,Intensification,2001,2006,80
Canadian Rockies,Intensification: Low to Medium,Intensification,2001,2006,0
Northwestern Glaciated Plains,Intensification: Low to Medium,Intensification,2001,2006,40
Northwestern Great Plains,Intensification: Low to Medium,Intensification,2001,2006,0
Nebraska Sand Hills,Intensification: Low to Medium,Intensification,2001,2006,0
Piedmont,Intensification: Low to Medium,Intensification,2001,2006,460
Northern Glaciated Plains,Intensification: Low to Medium,Intensification,2001,2006,40
Western Corn Belt Plains,Intensification: Low to Medium,Intensification,2001,2006,360
Lake Agassiz Plain,Intensification: Low to Medium,Intensification,2001,2006,20
Northern Minnesota Wetlands,Intensification: Low to Medium,Intensification,2001,2006,0
Northern Lakes and Forests,Intensification: Low to Medium,Intensification,2001,2006,20
North Central Hardwood Forests,Intensification: Low to Medium,Intensification,2001,2006,240
Driftless Area,Intensification: Low to Medium,Intensification,2001,2006,40
Southeastern Wisconsin Till Plains,Intensification: Low to Medium,Intensification,2001,2006,80
Central Corn Belt Plains,Intensification: Low to Medium,Intensification,2001,2006,340
Eastern Corn Belt Plains,Intensification: Low to Medium,Intensification,2001,2006,320
Southern Michigan/Northern Indiana Drift Plains,Intensification: Low to Medium,Intensification,2001,2006,140
Huron/Erie Lake Plains,Intensification: Low to Medium,Intensification,2001,2006,180
Northeastern Highlands,Intensification: Low to Medium,Intensification,2001,2006,80
Northeastern Coastal Zone,Intensification: Low to Medium,Intensification,2001,2006,540
Northern Allegheny Plateau,Intensification: Low to Medium,Intensification,2001,2006,20
Erie Drift Plain,Intensification: Low to Medium,Intensification,2001,2006,120
North Central Appalachians,Intensification: Low to Medium,Intensification,2001,2006,0
Middle Atlantic Coastal Plain,Intensification: Low to Medium,Intensification,2001,2006,220
Northern Piedmont,Intensification: Low to Medium,Intensification,2001,2006,240
Southeastern Plains,Intensification: Low to Medium,Intensification,2001,2006,480
Blue Ridge,Intensification: Low to Medium,Intensification,2001,2006,40
Ridge and Valley,Intensification: Low to Medium,Intensification,2001,2006,480
Southwestern Appalachians,Intensification: Low to Medium,Intensification,2001,2006,20
Central Appalachians,Intensification: Low to Medium,Intensification,2001,2006,20
Western Allegheny Plateau,Intensification: Low to Medium,Intensification,2001,2006,80
Interior Plateau,Intensification: Low to Medium,Intensification,2001,2006,300
Interior River Valleys and Hills,Intensification: Low to Medium,Intensification,2001,2006,140
Mississippi Alluvial Plain,Intensification: Low to Medium,Intensification,2001,2006,100
Mississippi Valley Loess Plains,Intensification: Low to Medium,Intensification,2001,2006,120
Southern Coastal Plain,Intensification: Low to Medium,Intensification,2001,2006,680
Southern Florida Coastal Plain,Intensification: Low to Medium,Intensification,2001,2006,220
North Cascades,Intensification: Low to Medium,Intensification,2001,2006,0
Klamath Mountains/California High North Coast Range,Intensification: Low to Medium,Intensification,2001,2006,20
Madrean Archipelago,Intensification: Low to Medium,Intensification,2001,2006,0
Northern Basin and Range,Intensification: Low to Medium,Intensification,2001,2006,20
Sonoran Basin and Range,Intensification: Low to Medium,Intensification,2001,2006,80
Acadian Plains and Hills,Intensification: Low to Medium,Intensification,2001,2006,40
Eastern Great Lakes Lowlands,Intensification: Low to Medium,Intensification,2001,2006,260
Atlantic Coastal Pine Barrens,Intensification: Low to Medium,Intensification,2001,2006,100
Southern California/Northern Baja Coast,Intensification: Low to Medium,Intensification,2001,2006,320
Coast Range,Intensification: Low to Medium,Intensification,2007,2011,20
Puget Lowland,Intensification: Low to Medium,Intensification,2007,2011,80
Willamette Valley,Intensification: Low to Medium,Intensification,2007,2011,20
Cascades,Intensification: Low to Medium,Intensification,2007,2011,0
Sierra Nevada,Intensification: Low to Medium,Intensification,2007,2011,0
Central California Foothills and Coastal Mountains,Intensification: Low to Medium,Intensification,2007,2011,60
Central California Valley,Intensification: Low to Medium,Intensification,2007,2011,60
Southern California Mountains,Intensification: Low to Medium,Intensification,2007,2011,0
Eastern Cascades Slopes and Foothills,Intensification: Low to Medium,Intensification,2007,2011,0
Columbia Plateau,Intensification: Low to Medium,Intensification,2007,2011,20
Blue Mountains,Intensification: Low to Medium,Intensification,2007,2011,0
Snake River Plain,Intensification: Low to Medium,Intensification,2007,2011,40
Central Basin and Range,Intensification: Low to Medium,Intensification,2007,2011,100
Mojave Basin and Range,Intensification: Low to Medium,Intensification,2007,2011,40
Northern Rockies,Intensification: Low to Medium,Intensification,2007,2011,20
Idaho Batholith,Intensification: Low to Medium,Intensification,2007,2011,0
Middle Rockies,Intensification: Low to Medium,Intensification,2007,2011,40
Wyoming Basin,Intensification: Low to Medium,Intensification,2007,2011,40
Wasatch and Uinta Mountains,Intensification: Low to Medium,Intensification,2007,2011,0
Colorado Plateaus,Intensification: Low to Medium,Intensification,2007,2011,0
Southern Rockies,Intensification: Low to Medium,Intensification,2007,2011,0
Arizona/New Mexico Plateau,Intensification: Low to Medium,Intensification,2007,2011,120
Arizona/New Mexico Mountains,Intensification: Low to Medium,Intensification,2007,2011,20
Chihuahuan Deserts,Intensification: Low to Medium,Intensification,2007,2011,20
High Plains,Intensification: Low to Medium,Intensification,2007,2011,120
Southwestern Tablelands,Intensification: Low to Medium,Intensification,2007,2011,0
Central Great Plains,Intensification: Low to Medium,Intensification,2007,2011,120
Flint Hills,Intensification: Low to Medium,Intensification,2007,2011,0
Cross Timbers,Intensification: Low to Medium,Intensification,2007,2011,240
Edwards Plateau,Intensification: Low to Medium,Intensification,2007,2011,20
Southern Texas Plains,Intensification: Low to Medium,Intensification,2007,2011,40
Texas Blackland Prairies,Intensification: Low to Medium,Intensification,2007,2011,220
East Central Texas Plains,Intensification: Low to Medium,Intensification,2007,2011,40
Western Gulf Coastal Plain,Intensification: Low to Medium,Intensification,2007,2011,220
South Central Plains,Intensification: Low to Medium,Intensification,2007,2011,180
Ouachita Mountains,Intensification: Low to Medium,Intensification,2007,2011,60
Arkansas Valley,Intensification: Low to Medium,Intensification,2007,2011,40
Boston Mountains,Intensification: Low to Medium,Intensification,2007,2011,0
Ozark Highlands,Intensification: Low to Medium,Intensification,2007,2011,40
Central Irregular Plains,Intensification: Low to Medium,Intensification,2007,2011,60
Canadian Rockies,Intensification: Low to Medium,Intensification,2007,2011,0
Northwestern Glaciated Plains,Intensification: Low to Medium,Intensification,2007,2011,20
Northwestern Great Plains,Intensification: Low to Medium,Intensification,2007,2011,60
Nebraska Sand Hills,Intensification: Low to Medium,Intensification,2007,2011,0
Piedmont,Intensification: Low to Medium,Intensification,2007,2011,400
Northern Glaciated Plains,Intensification: Low to Medium,Intensification,2007,2011,20
Western Corn Belt Plains,Intensification: Low to Medium,Intensification,2007,2011,240
Lake Agassiz Plain,Intensification: Low to Medium,Intensification,2007,2011,40
Northern Minnesota Wetlands,Intensification: Low to Medium,Intensification,2007,2011,0
Northern Lakes and Forests,Intensification: Low to Medium,Intensification,2007,2011,140
North Central Hardwood Forests,Intensification: Low to Medium,Intensification,2007,2011,200
Driftless Area,Intensification: Low to Medium,Intensification,2007,2011,40
Southeastern Wisconsin Till Plains,Intensification: Low to Medium,Intensification,2007,2011,60
Central Corn Belt Plains,Intensification: Low to Medium,Intensification,2007,2011,300
Eastern Corn Belt Plains,Intensification: Low to Medium,Intensification,2007,2011,120
Southern Michigan/Northern Indiana Drift Plains,Intensification: Low to Medium,Intensification,2007,2011,100
Huron/Erie Lake Plains,Intensification: Low to Medium,Intensification,2007,2011,140
Northeastern Highlands,Intensification: Low to Medium,Intensification,2007,2011,80
Northeastern Coastal Zone,Intensification: Low to Medium,Intensification,2007,2011,400
Northern Allegheny Plateau,Intensification: Low to Medium,Intensification,2007,2011,60
Erie Drift Plain,Intensification: Low to Medium,Intensification,2007,2011,80
North Central Appalachians,Intensification: Low to Medium,Intensification,2007,2011,0
Middle Atlantic Coastal Plain,Intensification: Low to Medium,Intensification,2007,2011,80
Northern Piedmont,Intensification: Low to Medium,Intensification,2007,2011,100
Southeastern Plains,Intensification: Low to Medium,Intensification,2007,2011,180
Blue Ridge,Intensification: Low to Medium,Intensification,2007,2011,100
Ridge and Valley,Intensification: Low to Medium,Intensification,2007,2011,160
Southwestern Appalachians,Intensification: Low to Medium,Intensification,2007,2011,20
Central Appalachians,Intensification: Low to Medium,Intensification,2007,2011,20
Western Allegheny Plateau,Intensification: Low to Medium,Intensification,2007,2011,160
Interior Plateau,Intensification: Low to Medium,Intensification,2007,2011,80
Interior River Valleys and Hills,Intensification: Low to Medium,Intensification,2007,2011,160
Mississippi Alluvial Plain,Intensification: Low to Medium,Intensification,2007,2011,180
Mississippi Valley Loess Plains,Intensification: Low to Medium,Intensification,2007,2011,0
Southern Coastal Plain,Intensification: Low to Medium,Intensification,2007,2011,440
Southern Florida Coastal Plain,Intensification: Low to Medium,Intensification,2007,2011,100
North Cascades,Intensification: Low to Medium,Intensification,2007,2011,0
Klamath Mountains/California High North Coast Range,Intensification: Low to Medium,Intensification,2007,2011,0
Madrean Archipelago,Intensification: Low to Medium,Intensification,2007,2011,20
Northern Basin and Range,Intensification: Low to Medium,Intensification,2007,2011,0
Sonoran Basin and Range,Intensification: Low to Medium,Intensification,2007,2011,240
Acadian Plains and Hills,Intensification: Low to Medium,Intensification,2007,2011,20
Eastern Great Lakes Lowlands,Intensification: Low to Medium,Intensification,2007,2011,120
Atlantic Coastal Pine Barrens,Intensification: Low to Medium,Intensification,2007,2011,80
Southern California/Northern Baja Coast,Intensification: Low to Medium,Intensification,2007,2011,200
Coast Range,Intensification: Low to Medium,Intensification,2012,2016,0
Puget Lowland,Intensification: Low to Medium,Intensification,2012,2016,0
Willamette Valley,Intensification: Low to Medium,Intensification,2012,2016,0
Cascades,Intensification: Low to Medium,Intensification,2012,2016,0
Sierra Nevada,Intensification: Low to Medium,Intensification,2012,2016,0
Central California Foothills and Coastal Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Central California Valley,Intensification: Low to Medium,Intensification,2012,2016,0
Southern California Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Eastern Cascades Slopes and Foothills,Intensification: Low to Medium,Intensification,2012,2016,0
Columbia Plateau,Intensification: Low to Medium,Intensification,2012,2016,0
Blue Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Snake River Plain,Intensification: Low to Medium,Intensification,2012,2016,0
Central Basin and Range,Intensification: Low to Medium,Intensification,2012,2016,0
Mojave Basin and Range,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Rockies,Intensification: Low to Medium,Intensification,2012,2016,0
Idaho Batholith,Intensification: Low to Medium,Intensification,2012,2016,0
Middle Rockies,Intensification: Low to Medium,Intensification,2012,2016,0
Wyoming Basin,Intensification: Low to Medium,Intensification,2012,2016,0
Wasatch and Uinta Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Colorado Plateaus,Intensification: Low to Medium,Intensification,2012,2016,0
Southern Rockies,Intensification: Low to Medium,Intensification,2012,2016,0
Arizona/New Mexico Plateau,Intensification: Low to Medium,Intensification,2012,2016,0
Arizona/New Mexico Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Chihuahuan Deserts,Intensification: Low to Medium,Intensification,2012,2016,0
High Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Southwestern Tablelands,Intensification: Low to Medium,Intensification,2012,2016,0
Central Great Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Flint Hills,Intensification: Low to Medium,Intensification,2012,2016,0
Cross Timbers,Intensification: Low to Medium,Intensification,2012,2016,0
Edwards Plateau,Intensification: Low to Medium,Intensification,2012,2016,0
Southern Texas Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Texas Blackland Prairies,Intensification: Low to Medium,Intensification,2012,2016,0
East Central Texas Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Western Gulf Coastal Plain,Intensification: Low to Medium,Intensification,2012,2016,0
South Central Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Ouachita Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Arkansas Valley,Intensification: Low to Medium,Intensification,2012,2016,0
Boston Mountains,Intensification: Low to Medium,Intensification,2012,2016,0
Ozark Highlands,Intensification: Low to Medium,Intensification,2012,2016,0
Central Irregular Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Canadian Rockies,Intensification: Low to Medium,Intensification,2012,2016,0
Northwestern Glaciated Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Northwestern Great Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Nebraska Sand Hills,Intensification: Low to Medium,Intensification,2012,2016,0
Piedmont,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Glaciated Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Western Corn Belt Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Lake Agassiz Plain,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Minnesota Wetlands,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Lakes and Forests,Intensification: Low to Medium,Intensification,2012,2016,0
North Central Hardwood Forests,Intensification: Low to Medium,Intensification,2012,2016,0
Driftless Area,Intensification: Low to Medium,Intensification,2012,2016,0
Southeastern Wisconsin Till Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Central Corn Belt Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Eastern Corn Belt Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Southern Michigan/Northern Indiana Drift Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Huron/Erie Lake Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Northeastern Highlands,Intensification: Low to Medium,Intensification,2012,2016,0
Northeastern Coastal Zone,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Allegheny Plateau,Intensification: Low to Medium,Intensification,2012,2016,0
Erie Drift Plain,Intensification: Low to Medium,Intensification,2012,2016,0
North Central Appalachians,Intensification: Low to Medium,Intensification,2012,2016,0
Middle Atlantic Coastal Plain,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Piedmont,Intensification: Low to Medium,Intensification,2012,2016,0
Southeastern Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Blue Ridge,Intensification: Low to Medium,Intensification,2012,2016,0
Ridge and Valley,Intensification: Low to Medium,Intensification,2012,2016,0
Southwestern Appalachians,Intensification: Low to Medium,Intensification,2012,2016,0
Central Appalachians,Intensification: Low to Medium,Intensification,2012,2016,0
Western Allegheny Plateau,Intensification: Low to Medium,Intensification,2012,2016,0
Interior Plateau,Intensification: Low to Medium,Intensification,2012,2016,0
Interior River Valleys and Hills,Intensification: Low to Medium,Intensification,2012,2016,0
Mississippi Alluvial Plain,Intensification: Low to Medium,Intensification,2012,2016,0
Mississippi Valley Loess Plains,Intensification: Low to Medium,Intensification,2012,2016,0
Southern Coastal Plain,Intensification: Low to Medium,Intensification,2012,2016,0
Southern Florida Coastal Plain,Intensification: Low to Medium,Intensification,2012,2016,0
North Cascades,Intensification: Low to Medium,Intensification,2012,2016,0
Klamath Mountains/California High North Coast Range,Intensification: Low to Medium,Intensification,2012,2016,0
Madrean Archipelago,Intensification: Low to Medium,Intensification,2012,2016,0
Northern Basin and Range,Intensification: Low to Medium,Intensification,2012,2016,0
Sonoran Basin and Range,Intensification: Low to Medium,Intensification,2012,2016,0
Acadian Plains and Hills,Intensification: Low to Medium,Intensification,2012,2016,0
Eastern Great Lakes Lowlands,Intensification: Low to Medium,Intensification,2012,2016,0
Atlantic Coastal Pine Barrens,Intensification: Low to Medium,Intensification,2012,2016,0
Southern California/Northern Baja Coast,Intensification: Low to Medium,Intensification,2012,2016,0
Coast Range,Intensification: Low to High,Intensification,2001,2006,40
Puget Lowland,Intensification: Low to High,Intensification,2001,2006,340
Willamette Valley,Intensification: Low to High,Intensification,2001,2006,100
Cascades,Intensification: Low to High,Intensification,2001,2006,0
Sierra Nevada,Intensification: Low to High,Intensification,2001,2006,0
Central California Foothills and Coastal Mountains,Intensification: Low to High,Intensification,2001,2006,300
Central California Valley,Intensification: Low to High,Intensification,2001,2006,140
Southern California Mountains,Intensification: Low to High,Intensification,2001,2006,0
Eastern Cascades Slopes and Foothills,Intensification: Low to High,Intensification,2001,2006,0
Columbia Plateau,Intensification: Low to High,Intensification,2001,2006,60
Blue Mountains,Intensification: Low to High,Intensification,2001,2006,0
Snake River Plain,Intensification: Low to High,Intensification,2001,2006,80
Central Basin and Range,Intensification: Low to High,Intensification,2001,2006,80
Mojave Basin and Range,Intensification: Low to High,Intensification,2001,2006,180
Northern Rockies,Intensification: Low to High,Intensification,2001,2006,20
Idaho Batholith,Intensification: Low to High,Intensification,2001,2006,0
Middle Rockies,Intensification: Low to High,Intensification,2001,2006,40
Wyoming Basin,Intensification: Low to High,Intensification,2001,2006,0
Wasatch and Uinta Mountains,Intensification: Low to High,Intensification,2001,2006,0
Colorado Plateaus,Intensification: Low to High,Intensification,2001,2006,0
Southern Rockies,Intensification: Low to High,Intensification,2001,2006,0
Arizona/New Mexico Plateau,Intensification: Low to High,Intensification,2001,2006,100
Arizona/New Mexico Mountains,Intensification: Low to High,Intensification,2001,2006,20
Chihuahuan Deserts,Intensification: Low to High,Intensification,2001,2006,100
High Plains,Intensification: Low to High,Intensification,2001,2006,260
Southwestern Tablelands,Intensification: Low to High,Intensification,2001,2006,40
Central Great Plains,Intensification: Low to High,Intensification,2001,2006,240
Flint Hills,Intensification: Low to High,Intensification,2001,2006,0
Cross Timbers,Intensification: Low to High,Intensification,2001,2006,40
Edwards Plateau,Intensification: Low to High,Intensification,2001,2006,40
Southern Texas Plains,Intensification: Low to High,Intensification,2001,2006,20
Texas Blackland Prairies,Intensification: Low to High,Intensification,2001,2006,600
East Central Texas Plains,Intensification: Low to High,Intensification,2001,2006,80
Western Gulf Coastal Plain,Intensification: Low to High,Intensification,2001,2006,500
South Central Plains,Intensification: Low to High,Intensification,2001,2006,200
Ouachita Mountains,Intensification: Low to High,Intensification,2001,2006,0
Arkansas Valley,Intensification: Low to High,Intensification,2001,2006,20
Boston Mountains,Intensification: Low to High,Intensification,2001,2006,0
Ozark Highlands,Intensification: Low to High,Intensification,2001,2006,120
Central Irregular Plains,Intensification: Low to High,Intensification,2001,2006,200
Canadian Rockies,Intensification: Low to High,Intensification,2001,2006,0
Northwestern Glaciated Plains,Intensification: Low to High,Intensification,2001,2006,20
Northwestern Great Plains,Intensification: Low to High,Intensification,2001,2006,20
Nebraska Sand Hills,Intensification: Low to High,Intensification,2001,2006,0
Piedmont,Intensification: Low to High,Intensification,2001,2006,500
Northern Glaciated Plains,Intensification: Low to High,Intensification,2001,2006,20
Western Corn Belt Plains,Intensification: Low to High,Intensification,2001,2006,280
Lake Agassiz Plain,Intensification: Low to High,Intensification,2001,2006,40
Northern Minnesota Wetlands,Intensification: Low to High,Intensification,2001,2006,20
Northern Lakes and Forests,Intensification: Low to High,Intensification,2001,2006,100
North Central Hardwood Forests,Intensification: Low to High,Intensification,2001,2006,240
Driftless Area,Intensification: Low to High,Intensification,2001,2006,60
Southeastern Wisconsin Till Plains,Intensification: Low to High,Intensification,2001,2006,120
Central Corn Belt Plains,Intensification: Low to High,Intensification,2001,2006,360
Eastern Corn Belt Plains,Intensification: Low to High,Intensification,2001,2006,420
Southern Michigan/Northern Indiana Drift Plains,Intensification: Low to High,Intensification,2001,2006,160
Huron/Erie Lake Plains,Intensification: Low to High,Intensification,2001,2006,160
Northeastern Highlands,Intensification: Low to High,Intensification,2001,2006,20
Northeastern Coastal Zone,Intensification: Low to High,Intensification,2001,2006,440
Northern Allegheny Plateau,Intensification: Low to High,Intensification,2001,2006,60
Erie Drift Plain,Intensification: Low to High,Intensification,2001,2006,200
North Central Appalachians,Intensification: Low to High,Intensification,2001,2006,0
Middle Atlantic Coastal Plain,Intensification: Low to High,Intensification,2001,2006,240
Northern Piedmont,Intensification: Low to High,Intensification,2001,2006,160
Southeastern Plains,Intensification: Low to High,Intensification,2001,2006,400
Blue Ridge,Intensification: Low to High,Intensification,2001,2006,40
Ridge and Valley,Intensification: Low to High,Intensification,2001,2006,360
Southwestern Appalachians,Intensification: Low to High,Intensification,2001,2006,20
Central Appalachians,Intensification: Low to High,Intensification,2001,2006,0
Western Allegheny Plateau,Intensification: Low to High,Intensification,2001,2006,80
Interior Plateau,Intensification: Low to High,Intensification,2001,2006,400
Interior River Valleys and Hills,Intensification: Low to High,Intensification,2001,2006,200
Mississippi Alluvial Plain,Intensification: Low to High,Intensification,2001,2006,220
Mississippi Valley Loess Plains,Intensification: Low to High,Intensification,2001,2006,260
Southern Coastal Plain,Intensification: Low to High,Intensification,2001,2006,400
Southern Florida Coastal Plain,Intensification: Low to High,Intensification,2001,2006,220
North Cascades,Intensification: Low to High,Intensification,2001,2006,0
Klamath Mountains/California High North Coast Range,Intensification: Low to High,Intensification,2001,2006,0
Madrean Archipelago,Intensification: Low to High,Intensification,2001,2006,40
Northern Basin and Range,Intensification: Low to High,Intensification,2001,2006,0
Sonoran Basin and Range,Intensification: Low to High,Intensification,2001,2006,460
Acadian Plains and Hills,Intensification: Low to High,Intensification,2001,2006,0
Eastern Great Lakes Lowlands,Intensification: Low to High,Intensification,2001,2006,160
Atlantic Coastal Pine Barrens,Intensification: Low to High,Intensification,2001,2006,40
Southern California/Northern Baja Coast,Intensification: Low to High,Intensification,2001,2006,340
Coast Range,Intensification: Low to High,Intensification,2007,2011,20
Puget Lowland,Intensification: Low to High,Intensification,2007,2011,80
Willamette Valley,Intensification: Low to High,Intensification,2007,2011,80
Cascades,Intensification: Low to High,Intensification,2007,2011,0
Sierra Nevada,Intensification: Low to High,Intensification,2007,2011,20
Central California Foothills and Coastal Mountains,Intensification: Low to High,Intensification,2007,2011,40
Central California Valley,Intensification: Low to High,Intensification,2007,2011,80
Southern California Mountains,Intensification: Low to High,Intensification,2007,2011,0
Eastern Cascades Slopes and Foothills,Intensification: Low to High,Intensification,2007,2011,20
Columbia Plateau,Intensification: Low to High,Intensification,2007,2011,40
Blue Mountains,Intensification: Low to High,Intensification,2007,2011,0
Snake River Plain,Intensification: Low to High,Intensification,2007,2011,60
Central Basin and Range,Intensification: Low to High,Intensification,2007,2011,120
Mojave Basin and Range,Intensification: Low to High,Intensification,2007,2011,80
Northern Rockies,Intensification: Low to High,Intensification,2007,2011,20
Idaho Batholith,Intensification: Low to High,Intensification,2007,2011,0
Middle Rockies,Intensification: Low to High,Intensification,2007,2011,0
Wyoming Basin,Intensification: Low to High,Intensification,2007,2011,0
Wasatch and Uinta Mountains,Intensification: Low to High,Intensification,2007,2011,0
Colorado Plateaus,Intensification: Low to High,Intensification,2007,2011,20
Southern Rockies,Intensification: Low to High,Intensification,2007,2011,20
Arizona/New Mexico Plateau,Intensification: Low to High,Intensification,2007,2011,80
Arizona/New Mexico Mountains,Intensification: Low to High,Intensification,2007,2011,40
Chihuahuan Deserts,Intensification: Low to High,Intensification,2007,2011,40
High Plains,Intensification: Low to High,Intensification,2007,2011,100
Southwestern Tablelands,Intensification: Low to High,Intensification,2007,2011,40
Central Great Plains,Intensification: Low to High,Intensification,2007,2011,140
Flint Hills,Intensification: Low to High,Intensification,2007,2011,0
Cross Timbers,Intensification: Low to High,Intensification,2007,2011,20
Edwards Plateau,Intensification: Low to High,Intensification,2007,2011,0
Southern Texas Plains,Intensification: Low to High,Intensification,2007,2011,20
Texas Blackland Prairies,Intensification: Low to High,Intensification,2007,2011,220
East Central Texas Plains,Intensification: Low to High,Intensification,2007,2011,60
Western Gulf Coastal Plain,Intensification: Low to High,Intensification,2007,2011,300
South Central Plains,Intensification: Low to High,Intensification,2007,2011,160
Ouachita Mountains,Intensification: Low to High,Intensification,2007,2011,40
Arkansas Valley,Intensification: Low to High,Intensification,2007,2011,0
Boston Mountains,Intensification: Low to High,Intensification,2007,2011,20
Ozark Highlands,Intensification: Low to High,Intensification,2007,2011,40
Central Irregular Plains,Intensification: Low to High,Intensification,2007,2011,120
Canadian Rockies,Intensification: Low to High,Intensification,2007,2011,0
Northwestern Glaciated Plains,Intensification: Low to High,Intensification,2007,2011,0
Northwestern Great Plains,Intensification: Low to High,Intensification,2007,2011,40
Nebraska Sand Hills,Intensification: Low to High,Intensification,2007,2011,0
Piedmont,Intensification: Low to High,Intensification,2007,2011,420
Northern Glaciated Plains,Intensification: Low to High,Intensification,2007,2011,40
Western Corn Belt Plains,Intensification: Low to High,Intensification,2007,2011,220
Lake Agassiz Plain,Intensification: Low to High,Intensification,2007,2011,20
Northern Minnesota Wetlands,Intensification: Low to High,Intensification,2007,2011,0
Northern Lakes and Forests,Intensification: Low to High,Intensification,2007,2011,0
North Central Hardwood Forests,Intensification: Low to High,Intensification,2007,2011,100
Driftless Area,Intensification: Low to High,Intensification,2007,2011,80
Southeastern Wisconsin Till Plains,Intensification: Low to High,Intensification,2007,2011,60
Central Corn Belt Plains,Intensification: Low to High,Intensification,2007,2011,240
Eastern Corn Belt Plains,Intensification: Low to High,Intensification,2007,2011,180
Southern Michigan/Northern Indiana Drift Plains,Intensification: Low to High,Intensification,2007,2011,160
Huron/Erie Lake Plains,Intensification: Low to High,Intensification,2007,2011,200
Northeastern Highlands,Intensification: Low to High,Intensification,2007,2011,40
Northeastern Coastal Zone,Intensification: Low to High,Intensification,2007,2011,280
Northern Allegheny Plateau,Intensification: Low to High,Intensification,2007,2011,40
Erie Drift Plain,Intensification: Low to High,Intensification,2007,2011,20
North Central Appalachians,Intensification: Low to High,Intensification,2007,2011,0
Middle Atlantic Coastal Plain,Intensification: Low to High,Intensification,2007,2011,120
Northern Piedmont,Intensification: Low to High,Intensification,2007,2011,180
Southeastern Plains,Intensification: Low to High,Intensification,2007,2011,280
Blue Ridge,Intensification: Low to High,Intensification,2007,2011,40
Ridge and Valley,Intensification: Low to High,Intensification,2007,2011,260
Southwestern Appalachians,Intensification: Low to High,Intensification,2007,2011,40
Central Appalachians,Intensification: Low to High,Intensification,2007,2011,0
Western Allegheny Plateau,Intensification: Low to High,Intensification,2007,2011,100
Interior Plateau,Intensification: Low to High,Intensification,2007,2011,160
Interior River Valleys and Hills,Intensification: Low to High,Intensification,2007,2011,140
Mississippi Alluvial Plain,Intensification: Low to High,Intensification,2007,2011,160
Mississippi Valley Loess Plains,Intensification: Low to High,Intensification,2007,2011,100
Southern Coastal Plain,Intensification: Low to High,Intensification,2007,2011,360
Southern Florida Coastal Plain,Intensification: Low to High,Intensification,2007,2011,120
North Cascades,Intensification: Low to High,Intensification,2007,2011,0
Klamath Mountains/California High North Coast Range,Intensification: Low to High,Intensification,2007,2011,20
Madrean Archipelago,Intensification: Low to High,Intensification,2007,2011,0
Northern Basin and Range,Intensification: Low to High,Intensification,2007,2011,0
