StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Northern Glaciated Plains,Insect: High Severity,Insect,2002,2002,0
Western Corn Belt Plains,Insect: High Severity,Insect,2002,2002,0
Lake Agassiz Plain,Insect: High Severity,Insect,2002,2002,0
Northern Minnesota Wetlands,Insect: High Severity,Insect,2002,2002,0
Northern Lakes and Forests,Insect: High Severity,Insect,2002,2002,0
North Central Hardwood Forests,Insect: High Severity,Insect,2002,2002,0
Driftless Area,Insect: High Severity,Insect,2002,2002,0
Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2002,2002,0
Central Corn Belt Plains,Insect: High Severity,Insect,2002,2002,0
Eastern Corn Belt Plains,Insect: High Severity,Insect,2002,2002,0
Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2002,2002,0
Huron/Erie Lake Plains,Insect: High Severity,Insect,2002,2002,0
Northeastern Highlands,Insect: High Severity,Insect,2002,2002,4900
Northeastern Coastal Zone,Insect: High Severity,Insect,2002,2002,300
Northern Allegheny Plateau,Insect: High Severity,Insect,2002,2002,700
Erie Drift Plain,Insect: High Severity,Insect,2002,2002,300
North Central Appalachians,Insect: High Severity,Insect,2002,2002,100
Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2002,2002,0
Northern Piedmont,Insect: High Severity,Insect,2002,2002,0
Southeastern Plains,Insect: High Severity,Insect,2002,2002,100
Blue Ridge,Insect: High Severity,Insect,2002,2002,9800
Ridge and Valley,Insect: High Severity,Insect,2002,2002,1000
Southwestern Appalachians,Insect: High Severity,Insect,2002,2002,100
Central Appalachians,Insect: High Severity,Insect,2002,2002,0
Western Allegheny Plateau,Insect: High Severity,Insect,2002,2002,100
Interior Plateau,Insect: High Severity,Insect,2002,2002,0
Interior River Valleys and Hills,Insect: High Severity,Insect,2002,2002,0
Mississippi Alluvial Plain,Insect: High Severity,Insect,2002,2002,0
Mississippi Valley Loess Plains,Insect: High Severity,Insect,2002,2002,0
Southern Coastal Plain,Insect: High Severity,Insect,2002,2002,0
Southern Florida Coastal Plain,Insect: High Severity,Insect,2002,2002,0
North Cascades,Insect: High Severity,Insect,2002,2002,15000
Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2002,2002,7800
Madrean Archipelago,Insect: High Severity,Insect,2002,2002,1200
Northern Basin and Range,Insect: High Severity,Insect,2002,2002,0
Sonoran Basin and Range,Insect: High Severity,Insect,2002,2002,0
Acadian Plains and Hills,Insect: High Severity,Insect,2002,2002,261500
Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2002,2002,2100
Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2002,2002,0
Southern California/Northern Baja Coast,Insect: High Severity,Insect,2002,2002,0
Coast Range,Insect: High Severity,Insect,2003,2003,100
Puget Lowland,Insect: High Severity,Insect,2003,2003,0
Willamette Valley,Insect: High Severity,Insect,2003,2003,0
Cascades,Insect: High Severity,Insect,2003,2003,10700
Sierra Nevada,Insect: High Severity,Insect,2003,2003,66500
Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2003,2003,100
Central California Valley,Insect: High Severity,Insect,2003,2003,0
Southern California Mountains,Insect: High Severity,Insect,2003,2003,20500
Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2003,2003,4600
Columbia Plateau,Insect: High Severity,Insect,2003,2003,0
Blue Mountains,Insect: High Severity,Insect,2003,2003,300
Snake River Plain,Insect: High Severity,Insect,2003,2003,0
Central Basin and Range,Insect: High Severity,Insect,2003,2003,62600
Mojave Basin and Range,Insect: High Severity,Insect,2003,2003,4300
Northern Rockies,Insect: High Severity,Insect,2003,2003,8700
Idaho Batholith,Insect: High Severity,Insect,2003,2003,17100
Middle Rockies,Insect: High Severity,Insect,2003,2003,11100
Wyoming Basin,Insect: High Severity,Insect,2003,2003,600
Wasatch and Uinta Mountains,Insect: High Severity,Insect,2003,2003,2100
Colorado Plateaus,Insect: High Severity,Insect,2003,2003,79700
Southern Rockies,Insect: High Severity,Insect,2003,2003,133300
Arizona/New Mexico Plateau,Insect: High Severity,Insect,2003,2003,203200
Arizona/New Mexico Mountains,Insect: High Severity,Insect,2003,2003,210900
Chihuahuan Deserts,Insect: High Severity,Insect,2003,2003,0
High Plains,Insect: High Severity,Insect,2003,2003,0
Southwestern Tablelands,Insect: High Severity,Insect,2003,2003,1500
Central Great Plains,Insect: High Severity,Insect,2003,2003,0
Flint Hills,Insect: High Severity,Insect,2003,2003,0
Cross Timbers,Insect: High Severity,Insect,2003,2003,0
Edwards Plateau,Insect: High Severity,Insect,2003,2003,0
Southern Texas Plains,Insect: High Severity,Insect,2003,2003,0
Texas Blackland Prairies,Insect: High Severity,Insect,2003,2003,0
East Central Texas Plains,Insect: High Severity,Insect,2003,2003,0
Western Gulf Coastal Plain,Insect: High Severity,Insect,2003,2003,0
South Central Plains,Insect: High Severity,Insect,2003,2003,200
Ouachita Mountains,Insect: High Severity,Insect,2003,2003,100
Arkansas Valley,Insect: High Severity,Insect,2003,2003,0
Boston Mountains,Insect: High Severity,Insect,2003,2003,3900
Ozark Highlands,Insect: High Severity,Insect,2003,2003,600
Central Irregular Plains,Insect: High Severity,Insect,2003,2003,0
Canadian Rockies,Insect: High Severity,Insect,2003,2003,0
Northwestern Glaciated Plains,Insect: High Severity,Insect,2003,2003,0
Northwestern Great Plains,Insect: High Severity,Insect,2003,2003,0
Nebraska Sand Hills,Insect: High Severity,Insect,2003,2003,0
Piedmont,Insect: High Severity,Insect,2003,2003,200
Northern Glaciated Plains,Insect: High Severity,Insect,2003,2003,0
Western Corn Belt Plains,Insect: High Severity,Insect,2003,2003,0
Lake Agassiz Plain,Insect: High Severity,Insect,2003,2003,0
Northern Minnesota Wetlands,Insect: High Severity,Insect,2003,2003,0
Northern Lakes and Forests,Insect: High Severity,Insect,2003,2003,0
North Central Hardwood Forests,Insect: High Severity,Insect,2003,2003,0
Driftless Area,Insect: High Severity,Insect,2003,2003,0
Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2003,2003,0
Central Corn Belt Plains,Insect: High Severity,Insect,2003,2003,0
Eastern Corn Belt Plains,Insect: High Severity,Insect,2003,2003,0
Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2003,2003,0
Huron/Erie Lake Plains,Insect: High Severity,Insect,2003,2003,0
Northeastern Highlands,Insect: High Severity,Insect,2003,2003,21100
Northeastern Coastal Zone,Insect: High Severity,Insect,2003,2003,100
Northern Allegheny Plateau,Insect: High Severity,Insect,2003,2003,1500
Erie Drift Plain,Insect: High Severity,Insect,2003,2003,100
North Central Appalachians,Insect: High Severity,Insect,2003,2003,200
Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2003,2003,1800
Northern Piedmont,Insect: High Severity,Insect,2003,2003,0
Southeastern Plains,Insect: High Severity,Insect,2003,2003,300
Blue Ridge,Insect: High Severity,Insect,2003,2003,1500
Ridge and Valley,Insect: High Severity,Insect,2003,2003,600
Southwestern Appalachians,Insect: High Severity,Insect,2003,2003,0
Central Appalachians,Insect: High Severity,Insect,2003,2003,100
Western Allegheny Plateau,Insect: High Severity,Insect,2003,2003,100
Interior Plateau,Insect: High Severity,Insect,2003,2003,0
Interior River Valleys and Hills,Insect: High Severity,Insect,2003,2003,0
Mississippi Alluvial Plain,Insect: High Severity,Insect,2003,2003,0
Mississippi Valley Loess Plains,Insect: High Severity,Insect,2003,2003,0
Southern Coastal Plain,Insect: High Severity,Insect,2003,2003,0
Southern Florida Coastal Plain,Insect: High Severity,Insect,2003,2003,0
North Cascades,Insect: High Severity,Insect,2003,2003,9500
Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2003,2003,32000
Madrean Archipelago,Insect: High Severity,Insect,2003,2003,300
Northern Basin and Range,Insect: High Severity,Insect,2003,2003,0
Sonoran Basin and Range,Insect: High Severity,Insect,2003,2003,1100
Acadian Plains and Hills,Insect: High Severity,Insect,2003,2003,1000
Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2003,2003,300
Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2003,2003,0
Southern California/Northern Baja Coast,Insect: High Severity,Insect,2003,2003,0
Coast Range,Insect: High Severity,Insect,2004,2004,0
Puget Lowland,Insect: High Severity,Insect,2004,2004,0
Willamette Valley,Insect: High Severity,Insect,2004,2004,0
Cascades,Insect: High Severity,Insect,2004,2004,11800
Sierra Nevada,Insect: High Severity,Insect,2004,2004,45200
Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2004,2004,1500
Central California Valley,Insect: High Severity,Insect,2004,2004,0
Southern California Mountains,Insect: High Severity,Insect,2004,2004,29200
Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2004,2004,14900
Columbia Plateau,Insect: High Severity,Insect,2004,2004,0
Blue Mountains,Insect: High Severity,Insect,2004,2004,300
Snake River Plain,Insect: High Severity,Insect,2004,2004,0
Central Basin and Range,Insect: High Severity,Insect,2004,2004,52700
Mojave Basin and Range,Insect: High Severity,Insect,2004,2004,100
Northern Rockies,Insect: High Severity,Insect,2004,2004,10700
Idaho Batholith,Insect: High Severity,Insect,2004,2004,4600
Middle Rockies,Insect: High Severity,Insect,2004,2004,15700
Wyoming Basin,Insect: High Severity,Insect,2004,2004,6900
Wasatch and Uinta Mountains,Insect: High Severity,Insect,2004,2004,21400
Colorado Plateaus,Insect: High Severity,Insect,2004,2004,52600
Southern Rockies,Insect: High Severity,Insect,2004,2004,41300
Arizona/New Mexico Plateau,Insect: High Severity,Insect,2004,2004,12600
Arizona/New Mexico Mountains,Insect: High Severity,Insect,2004,2004,12900
Chihuahuan Deserts,Insect: High Severity,Insect,2004,2004,0
High Plains,Insect: High Severity,Insect,2004,2004,0
Southwestern Tablelands,Insect: High Severity,Insect,2004,2004,800
Central Great Plains,Insect: High Severity,Insect,2004,2004,0
Flint Hills,Insect: High Severity,Insect,2004,2004,0
Cross Timbers,Insect: High Severity,Insect,2004,2004,0
Edwards Plateau,Insect: High Severity,Insect,2004,2004,0
Southern Texas Plains,Insect: High Severity,Insect,2004,2004,0
Texas Blackland Prairies,Insect: High Severity,Insect,2004,2004,0
East Central Texas Plains,Insect: High Severity,Insect,2004,2004,0
Western Gulf Coastal Plain,Insect: High Severity,Insect,2004,2004,0
South Central Plains,Insect: High Severity,Insect,2004,2004,0
Ouachita Mountains,Insect: High Severity,Insect,2004,2004,0
Arkansas Valley,Insect: High Severity,Insect,2004,2004,0
Boston Mountains,Insect: High Severity,Insect,2004,2004,0
Ozark Highlands,Insect: High Severity,Insect,2004,2004,0
Central Irregular Plains,Insect: High Severity,Insect,2004,2004,0
Canadian Rockies,Insect: High Severity,Insect,2004,2004,300
Northwestern Glaciated Plains,Insect: High Severity,Insect,2004,2004,0
Northwestern Great Plains,Insect: High Severity,Insect,2004,2004,0
Nebraska Sand Hills,Insect: High Severity,Insect,2004,2004,0
Piedmont,Insect: High Severity,Insect,2004,2004,100
Northern Glaciated Plains,Insect: High Severity,Insect,2004,2004,0
Western Corn Belt Plains,Insect: High Severity,Insect,2004,2004,0
Lake Agassiz Plain,Insect: High Severity,Insect,2004,2004,0
Northern Minnesota Wetlands,Insect: High Severity,Insect,2004,2004,0
Northern Lakes and Forests,Insect: High Severity,Insect,2004,2004,0
North Central Hardwood Forests,Insect: High Severity,Insect,2004,2004,0
Driftless Area,Insect: High Severity,Insect,2004,2004,0
Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2004,2004,0
Central Corn Belt Plains,Insect: High Severity,Insect,2004,2004,0
Eastern Corn Belt Plains,Insect: High Severity,Insect,2004,2004,0
Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2004,2004,0
Huron/Erie Lake Plains,Insect: High Severity,Insect,2004,2004,0
Northeastern Highlands,Insect: High Severity,Insect,2004,2004,16000
Northeastern Coastal Zone,Insect: High Severity,Insect,2004,2004,1100
Northern Allegheny Plateau,Insect: High Severity,Insect,2004,2004,1200
Erie Drift Plain,Insect: High Severity,Insect,2004,2004,1600
North Central Appalachians,Insect: High Severity,Insect,2004,2004,0
Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2004,2004,1800
Northern Piedmont,Insect: High Severity,Insect,2004,2004,0
Southeastern Plains,Insect: High Severity,Insect,2004,2004,0
Blue Ridge,Insect: High Severity,Insect,2004,2004,1000
Ridge and Valley,Insect: High Severity,Insect,2004,2004,1300
Southwestern Appalachians,Insect: High Severity,Insect,2004,2004,0
Central Appalachians,Insect: High Severity,Insect,2004,2004,0
Western Allegheny Plateau,Insect: High Severity,Insect,2004,2004,0
Interior Plateau,Insect: High Severity,Insect,2004,2004,0
Interior River Valleys and Hills,Insect: High Severity,Insect,2004,2004,0
Mississippi Alluvial Plain,Insect: High Severity,Insect,2004,2004,0
Mississippi Valley Loess Plains,Insect: High Severity,Insect,2004,2004,0
Southern Coastal Plain,Insect: High Severity,Insect,2004,2004,10000
Southern Florida Coastal Plain,Insect: High Severity,Insect,2004,2004,0
North Cascades,Insect: High Severity,Insect,2004,2004,18300
Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2004,2004,5400
Madrean Archipelago,Insect: High Severity,Insect,2004,2004,300
Northern Basin and Range,Insect: High Severity,Insect,2004,2004,500
Sonoran Basin and Range,Insect: High Severity,Insect,2004,2004,0
Acadian Plains and Hills,Insect: High Severity,Insect,2004,2004,0
Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2004,2004,2000
Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2004,2004,0
Southern California/Northern Baja Coast,Insect: High Severity,Insect,2004,2004,500
Coast Range,Insect: High Severity,Insect,2005,2005,300
Puget Lowland,Insect: High Severity,Insect,2005,2005,100
Willamette Valley,Insect: High Severity,Insect,2005,2005,0
Cascades,Insect: High Severity,Insect,2005,2005,14900
Sierra Nevada,Insect: High Severity,Insect,2005,2005,20400
Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2005,2005,0
Central California Valley,Insect: High Severity,Insect,2005,2005,0
Southern California Mountains,Insect: High Severity,Insect,2005,2005,800
Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2005,2005,16300
Columbia Plateau,Insect: High Severity,Insect,2005,2005,0
Blue Mountains,Insect: High Severity,Insect,2005,2005,0
Snake River Plain,Insect: High Severity,Insect,2005,2005,0
Central Basin and Range,Insect: High Severity,Insect,2005,2005,0
Mojave Basin and Range,Insect: High Severity,Insect,2005,2005,200
Northern Rockies,Insect: High Severity,Insect,2005,2005,23400
Idaho Batholith,Insect: High Severity,Insect,2005,2005,3600
Middle Rockies,Insect: High Severity,Insect,2005,2005,16400
Wyoming Basin,Insect: High Severity,Insect,2005,2005,1300
Wasatch and Uinta Mountains,Insect: High Severity,Insect,2005,2005,2400
Colorado Plateaus,Insect: High Severity,Insect,2005,2005,0
Southern Rockies,Insect: High Severity,Insect,2005,2005,17800
Arizona/New Mexico Plateau,Insect: High Severity,Insect,2005,2005,600
Arizona/New Mexico Mountains,Insect: High Severity,Insect,2005,2005,1900
Chihuahuan Deserts,Insect: High Severity,Insect,2005,2005,0
High Plains,Insect: High Severity,Insect,2005,2005,0
Southwestern Tablelands,Insect: High Severity,Insect,2005,2005,0
Central Great Plains,Insect: High Severity,Insect,2005,2005,0
Flint Hills,Insect: High Severity,Insect,2005,2005,0
Cross Timbers,Insect: High Severity,Insect,2005,2005,0
Edwards Plateau,Insect: High Severity,Insect,2005,2005,0
Southern Texas Plains,Insect: High Severity,Insect,2005,2005,0
Texas Blackland Prairies,Insect: High Severity,Insect,2005,2005,0
East Central Texas Plains,Insect: High Severity,Insect,2005,2005,0
Western Gulf Coastal Plain,Insect: High Severity,Insect,2005,2005,0
South Central Plains,Insect: High Severity,Insect,2005,2005,0
Ouachita Mountains,Insect: High Severity,Insect,2005,2005,0
Arkansas Valley,Insect: High Severity,Insect,2005,2005,0
Boston Mountains,Insect: High Severity,Insect,2005,2005,0
Ozark Highlands,Insect: High Severity,Insect,2005,2005,0
Central Irregular Plains,Insect: High Severity,Insect,2005,2005,0
Canadian Rockies,Insect: High Severity,Insect,2005,2005,200
Northwestern Glaciated Plains,Insect: High Severity,Insect,2005,2005,0
Northwestern Great Plains,Insect: High Severity,Insect,2005,2005,0
Nebraska Sand Hills,Insect: High Severity,Insect,2005,2005,0
Piedmont,Insect: High Severity,Insect,2005,2005,300
Northern Glaciated Plains,Insect: High Severity,Insect,2005,2005,0
Western Corn Belt Plains,Insect: High Severity,Insect,2005,2005,0
Lake Agassiz Plain,Insect: High Severity,Insect,2005,2005,0
Northern Minnesota Wetlands,Insect: High Severity,Insect,2005,2005,0
Northern Lakes and Forests,Insect: High Severity,Insect,2005,2005,0
North Central Hardwood Forests,Insect: High Severity,Insect,2005,2005,0
Driftless Area,Insect: High Severity,Insect,2005,2005,0
Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2005,2005,0
Central Corn Belt Plains,Insect: High Severity,Insect,2005,2005,0
Eastern Corn Belt Plains,Insect: High Severity,Insect,2005,2005,0
Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2005,2005,0
Huron/Erie Lake Plains,Insect: High Severity,Insect,2005,2005,0
Northeastern Highlands,Insect: High Severity,Insect,2005,2005,51800
Northeastern Coastal Zone,Insect: High Severity,Insect,2005,2005,61500
Northern Allegheny Plateau,Insect: High Severity,Insect,2005,2005,1100
Erie Drift Plain,Insect: High Severity,Insect,2005,2005,0
North Central Appalachians,Insect: High Severity,Insect,2005,2005,0
Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2005,2005,0
Northern Piedmont,Insect: High Severity,Insect,2005,2005,0
Southeastern Plains,Insect: High Severity,Insect,2005,2005,0
Blue Ridge,Insect: High Severity,Insect,2005,2005,1300
Ridge and Valley,Insect: High Severity,Insect,2005,2005,400
Southwestern Appalachians,Insect: High Severity,Insect,2005,2005,0
Central Appalachians,Insect: High Severity,Insect,2005,2005,0
Western Allegheny Plateau,Insect: High Severity,Insect,2005,2005,0
Interior Plateau,Insect: High Severity,Insect,2005,2005,0
Interior River Valleys and Hills,Insect: High Severity,Insect,2005,2005,0
Mississippi Alluvial Plain,Insect: High Severity,Insect,2005,2005,0
Mississippi Valley Loess Plains,Insect: High Severity,Insect,2005,2005,0
Southern Coastal Plain,Insect: High Severity,Insect,2005,2005,0
Southern Florida Coastal Plain,Insect: High Severity,Insect,2005,2005,0
North Cascades,Insect: High Severity,Insect,2005,2005,40800
Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2005,2005,1100
Madrean Archipelago,Insect: High Severity,Insect,2005,2005,0
Northern Basin and Range,Insect: High Severity,Insect,2005,2005,0
Sonoran Basin and Range,Insect: High Severity,Insect,2005,2005,0
Acadian Plains and Hills,Insect: High Severity,Insect,2005,2005,1300
Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2005,2005,4200
Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2005,2005,3800
Southern California/Northern Baja Coast,Insect: High Severity,Insect,2005,2005,0
Coast Range,Insect: High Severity,Insect,2006,2006,4400
Puget Lowland,Insect: High Severity,Insect,2006,2006,0
Willamette Valley,Insect: High Severity,Insect,2006,2006,0
Cascades,Insect: High Severity,Insect,2006,2006,7400
Sierra Nevada,Insect: High Severity,Insect,2006,2006,7200
Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2006,2006,1500
Central California Valley,Insect: High Severity,Insect,2006,2006,0
Southern California Mountains,Insect: High Severity,Insect,2006,2006,14800
Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2006,2006,16000
Columbia Plateau,Insect: High Severity,Insect,2006,2006,0
Blue Mountains,Insect: High Severity,Insect,2006,2006,300
Snake River Plain,Insect: High Severity,Insect,2006,2006,0
Central Basin and Range,Insect: High Severity,Insect,2006,2006,0
Mojave Basin and Range,Insect: High Severity,Insect,2006,2006,0
Northern Rockies,Insect: High Severity,Insect,2006,2006,1600
Idaho Batholith,Insect: High Severity,Insect,2006,2006,400
Middle Rockies,Insect: High Severity,Insect,2006,2006,2900
Wyoming Basin,Insect: High Severity,Insect,2006,2006,0
Wasatch and Uinta Mountains,Insect: High Severity,Insect,2006,2006,0
Colorado Plateaus,Insect: High Severity,Insect,2006,2006,0
Southern Rockies,Insect: High Severity,Insect,2006,2006,51400
Arizona/New Mexico Plateau,Insect: High Severity,Insect,2006,2006,300
Arizona/New Mexico Mountains,Insect: High Severity,Insect,2006,2006,800
Chihuahuan Deserts,Insect: High Severity,Insect,2006,2006,0
High Plains,Insect: High Severity,Insect,2006,2006,0
Southwestern Tablelands,Insect: High Severity,Insect,2006,2006,0
Central Great Plains,Insect: High Severity,Insect,2006,2006,0
Flint Hills,Insect: High Severity,Insect,2006,2006,0
Cross Timbers,Insect: High Severity,Insect,2006,2006,0
Edwards Plateau,Insect: High Severity,Insect,2006,2006,0
Southern Texas Plains,Insect: High Severity,Insect,2006,2006,0
Texas Blackland Prairies,Insect: High Severity,Insect,2006,2006,0
East Central Texas Plains,Insect: High Severity,Insect,2006,2006,0
Western Gulf Coastal Plain,Insect: High Severity,Insect,2006,2006,0
South Central Plains,Insect: High Severity,Insect,2006,2006,0
Ouachita Mountains,Insect: High Severity,Insect,2006,2006,0
Arkansas Valley,Insect: High Severity,Insect,2006,2006,0
Boston Mountains,Insect: High Severity,Insect,2006,2006,0
Ozark Highlands,Insect: High Severity,Insect,2006,2006,0
Central Irregular Plains,Insect: High Severity,Insect,2006,2006,0
Canadian Rockies,Insect: High Severity,Insect,2006,2006,300
Northwestern Glaciated Plains,Insect: High Severity,Insect,2006,2006,0
Northwestern Great Plains,Insect: High Severity,Insect,2006,2006,0
Nebraska Sand Hills,Insect: High Severity,Insect,2006,2006,0
Piedmont,Insect: High Severity,Insect,2006,2006,0
Northern Glaciated Plains,Insect: High Severity,Insect,2006,2006,0
Western Corn Belt Plains,Insect: High Severity,Insect,2006,2006,0
Lake Agassiz Plain,Insect: High Severity,Insect,2006,2006,0
Northern Minnesota Wetlands,Insect: High Severity,Insect,2006,2006,0
Northern Lakes and Forests,Insect: High Severity,Insect,2006,2006,0
North Central Hardwood Forests,Insect: High Severity,Insect,2006,2006,0
Driftless Area,Insect: High Severity,Insect,2006,2006,0
Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2006,2006,0
Central Corn Belt Plains,Insect: High Severity,Insect,2006,2006,0
Eastern Corn Belt Plains,Insect: High Severity,Insect,2006,2006,0
Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2006,2006,0
Huron/Erie Lake Plains,Insect: High Severity,Insect,2006,2006,0
Northeastern Highlands,Insect: High Severity,Insect,2006,2006,10000
Northeastern Coastal Zone,Insect: High Severity,Insect,2006,2006,0
Northern Allegheny Plateau,Insect: High Severity,Insect,2006,2006,0
Erie Drift Plain,Insect: High Severity,Insect,2006,2006,0
North Central Appalachians,Insect: High Severity,Insect,2006,2006,0
Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2006,2006,0
Northern Piedmont,Insect: High Severity,Insect,2006,2006,0
Southeastern Plains,Insect: High Severity,Insect,2006,2006,2100
Blue Ridge,Insect: High Severity,Insect,2006,2006,1400
Ridge and Valley,Insect: High Severity,Insect,2006,2006,100
Southwestern Appalachians,Insect: High Severity,Insect,2006,2006,0
Central Appalachians,Insect: High Severity,Insect,2006,2006,0
Western Allegheny Plateau,Insect: High Severity,Insect,2006,2006,0
Interior Plateau,Insect: High Severity,Insect,2006,2006,0
Interior River Valleys and Hills,Insect: High Severity,Insect,2006,2006,0
Mississippi Alluvial Plain,Insect: High Severity,Insect,2006,2006,0
Mississippi Valley Loess Plains,Insect: High Severity,Insect,2006,2006,0
Southern Coastal Plain,Insect: High Severity,Insect,2006,2006,200
Southern Florida Coastal Plain,Insect: High Severity,Insect,2006,2006,0
North Cascades,Insect: High Severity,Insect,2006,2006,22400
Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2006,2006,19300
Madrean Archipelago,Insect: High Severity,Insect,2006,2006,0
Northern Basin and Range,Insect: High Severity,Insect,2006,2006,100
Sonoran Basin and Range,Insect: High Severity,Insect,2006,2006,0
Acadian Plains and Hills,Insect: High Severity,Insect,2006,2006,586000
Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2006,2006,1700
Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2006,2006,0
Southern California/Northern Baja Coast,Insect: High Severity,Insect,2006,2006,0
Coast Range,Insect: High Severity,Insect,2007,2007,7900
Puget Lowland,Insect: High Severity,Insect,2007,2007,0
Willamette Valley,Insect: High Severity,Insect,2007,2007,0
Cascades,Insect: High Severity,Insect,2007,2007,6000
Sierra Nevada,Insect: High Severity,Insect,2007,2007,16300
Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2007,2007,2800
Central California Valley,Insect: High Severity,Insect,2007,2007,0
