StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Western Gulf Coastal Plain,Urbanization,Urbanization,2007,2011,7560
Willamette Valley,Urbanization,Urbanization,2007,2011,500
Wyoming Basin,Urbanization,Urbanization,2007,2011,500
Acadian Plains and Hills,Urbanization,Urbanization,2012,2016,80
Arizona/New Mexico Mountains,Urbanization,Urbanization,2012,2016,100
Arizona/New Mexico Plateau,Urbanization,Urbanization,2012,2016,500
Arkansas Valley,Urbanization,Urbanization,2012,2016,540
Atlantic Coastal Pine Barrens,Urbanization,Urbanization,2012,2016,700
Blue Mountains,Urbanization,Urbanization,2012,2016,80
Blue Ridge,Urbanization,Urbanization,2012,2016,660
Boston Mountains,Urbanization,Urbanization,2012,2016,40
Canadian Rockies,Urbanization,Urbanization,2012,2016,0
Cascades,Urbanization,Urbanization,2012,2016,0
Central Appalachians,Urbanization,Urbanization,2012,2016,980
Central Basin and Range,Urbanization,Urbanization,2012,2016,1480
Central California Foothills and Coastal Mountains,Urbanization,Urbanization,2012,2016,940
Central California Valley,Urbanization,Urbanization,2012,2016,2680
Central Corn Belt Plains,Urbanization,Urbanization,2012,2016,1260
Central Great Plains,Urbanization,Urbanization,2012,2016,2600
Central Irregular Plains,Urbanization,Urbanization,2012,2016,1200
Chihuahuan Deserts,Urbanization,Urbanization,2012,2016,3140
Coast Range,Urbanization,Urbanization,2012,2016,120
Colorado Plateaus,Urbanization,Urbanization,2012,2016,240
Columbia Plateau,Urbanization,Urbanization,2012,2016,780
Cross Timbers,Urbanization,Urbanization,2012,2016,3000
Driftless Area,Urbanization,Urbanization,2012,2016,280
East Central Texas Plains,Urbanization,Urbanization,2012,2016,1820
Eastern Cascades Slopes and Foothills,Urbanization,Urbanization,2012,2016,0
Eastern Corn Belt Plains,Urbanization,Urbanization,2012,2016,2540
Eastern Great Lakes Lowlands,Urbanization,Urbanization,2012,2016,720
Edwards Plateau,Urbanization,Urbanization,2012,2016,2680
Erie Drift Plain,Urbanization,Urbanization,2012,2016,400
Flint Hills,Urbanization,Urbanization,2012,2016,200
High Plains,Urbanization,Urbanization,2012,2016,6840
Huron/Erie Lake Plains,Urbanization,Urbanization,2012,2016,300
Idaho Batholith,Urbanization,Urbanization,2012,2016,0
Interior Plateau,Urbanization,Urbanization,2012,2016,2980
Interior River Valleys and Hills,Urbanization,Urbanization,2012,2016,1300
Klamath Mountains/California High North Coast Range,Urbanization,Urbanization,2012,2016,200
Lake Agassiz Plain,Urbanization,Urbanization,2012,2016,560
Madrean Archipelago,Urbanization,Urbanization,2012,2016,140
Middle Atlantic Coastal Plain,Urbanization,Urbanization,2012,2016,2160
Middle Rockies,Urbanization,Urbanization,2012,2016,380
Mississippi Alluvial Plain,Urbanization,Urbanization,2012,2016,1360
Mississippi Valley Loess Plains,Urbanization,Urbanization,2012,2016,1300
Mojave Basin and Range,Urbanization,Urbanization,2012,2016,2840
Nebraska Sand Hills,Urbanization,Urbanization,2012,2016,40
North Cascades,Urbanization,Urbanization,2012,2016,80
North Central Appalachians,Urbanization,Urbanization,2012,2016,120
North Central Hardwood Forests,Urbanization,Urbanization,2012,2016,1420
Northeastern Coastal Zone,Urbanization,Urbanization,2012,2016,1800
Northeastern Highlands,Urbanization,Urbanization,2012,2016,360
Northern Allegheny Plateau,Urbanization,Urbanization,2012,2016,380
Northern Basin and Range,Urbanization,Urbanization,2012,2016,20
Northern Glaciated Plains,Urbanization,Urbanization,2012,2016,900
Northern Lakes and Forests,Urbanization,Urbanization,2012,2016,560
Northern Minnesota Wetlands,Urbanization,Urbanization,2012,2016,60
Northern Piedmont,Urbanization,Urbanization,2012,2016,2060
Northern Rockies,Urbanization,Urbanization,2012,2016,220
Northwestern Glaciated Plains,Urbanization,Urbanization,2012,2016,2140
Northwestern Great Plains,Urbanization,Urbanization,2012,2016,3540
Ouachita Mountains,Urbanization,Urbanization,2012,2016,160
Ozark Highlands,Urbanization,Urbanization,2012,2016,940
Piedmont,Urbanization,Urbanization,2012,2016,6140
Puget Lowland,Urbanization,Urbanization,2012,2016,500
Ridge and Valley,Urbanization,Urbanization,2012,2016,2420
Sierra Nevada,Urbanization,Urbanization,2012,2016,60
Snake River Plain,Urbanization,Urbanization,2012,2016,460
Sonoran Basin and Range,Urbanization,Urbanization,2012,2016,4060
South Central Plains,Urbanization,Urbanization,2012,2016,3040
Southeastern Plains,Urbanization,Urbanization,2012,2016,6580
Southeastern Wisconsin Till Plains,Urbanization,Urbanization,2012,2016,840
Southern California Mountains,Urbanization,Urbanization,2012,2016,0
Southern California/Northern Baja Coast,Urbanization,Urbanization,2012,2016,1240
Southern Coastal Plain,Urbanization,Urbanization,2012,2016,8040
Southern Florida Coastal Plain,Urbanization,Urbanization,2012,2016,1040
Southern Michigan/Northern Indiana Drift Plains,Urbanization,Urbanization,2012,2016,680
Southern Rockies,Urbanization,Urbanization,2012,2016,100
Southern Texas Plains,Urbanization,Urbanization,2012,2016,2200
Southwestern Appalachians,Urbanization,Urbanization,2012,2016,500
Southwestern Tablelands,Urbanization,Urbanization,2012,2016,1240
Texas Blackland Prairies,Urbanization,Urbanization,2012,2016,6260
Wasatch and Uinta Mountains,Urbanization,Urbanization,2012,2016,160
Western Allegheny Plateau,Urbanization,Urbanization,2012,2016,2100
Western Corn Belt Plains,Urbanization,Urbanization,2012,2016,2900
Western Gulf Coastal Plain,Urbanization,Urbanization,2012,2016,5860
Willamette Valley,Urbanization,Urbanization,2012,2016,280
Wyoming Basin,Urbanization,Urbanization,2012,2016,180
