StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Southern Florida Coastal Plain,Urbanization: Open,Urbanization,2001,2006,580
North Cascades,Urbanization: Open,Urbanization,2001,2006,40
Klamath Mountains/California High North Coast Range,Urbanization: Open,Urbanization,2001,2006,140
Madrean Archipelago,Urbanization: Open,Urbanization,2001,2006,80
Northern Basin and Range,Urbanization: Open,Urbanization,2001,2006,20
Sonoran Basin and Range,Urbanization: Open,Urbanization,2001,2006,2560
Acadian Plains and Hills,Urbanization: Open,Urbanization,2001,2006,120
Eastern Great Lakes Lowlands,Urbanization: Open,Urbanization,2001,2006,860
Atlantic Coastal Pine Barrens,Urbanization: Open,Urbanization,2001,2006,1220
Southern California/Northern Baja Coast,Urbanization: Open,Urbanization,2001,2006,2440
Coast Range,Urbanization: Open,Urbanization,2007,2011,60
Puget Lowland,Urbanization: Open,Urbanization,2007,2011,320
Willamette Valley,Urbanization: Open,Urbanization,2007,2011,140
Cascades,Urbanization: Open,Urbanization,2007,2011,0
Sierra Nevada,Urbanization: Open,Urbanization,2007,2011,0
Central California Foothills and Coastal Mountains,Urbanization: Open,Urbanization,2007,2011,200
Central California Valley,Urbanization: Open,Urbanization,2007,2011,880
Southern California Mountains,Urbanization: Open,Urbanization,2007,2011,0
Eastern Cascades Slopes and Foothills,Urbanization: Open,Urbanization,2007,2011,0
Columbia Plateau,Urbanization: Open,Urbanization,2007,2011,180
Blue Mountains,Urbanization: Open,Urbanization,2007,2011,40
Snake River Plain,Urbanization: Open,Urbanization,2007,2011,300
Central Basin and Range,Urbanization: Open,Urbanization,2007,2011,820
Mojave Basin and Range,Urbanization: Open,Urbanization,2007,2011,580
Northern Rockies,Urbanization: Open,Urbanization,2007,2011,140
Idaho Batholith,Urbanization: Open,Urbanization,2007,2011,20
Middle Rockies,Urbanization: Open,Urbanization,2007,2011,240
Wyoming Basin,Urbanization: Open,Urbanization,2007,2011,220
Wasatch and Uinta Mountains,Urbanization: Open,Urbanization,2007,2011,240
Colorado Plateaus,Urbanization: Open,Urbanization,2007,2011,280
Southern Rockies,Urbanization: Open,Urbanization,2007,2011,140
Arizona/New Mexico Plateau,Urbanization: Open,Urbanization,2007,2011,340
Arizona/New Mexico Mountains,Urbanization: Open,Urbanization,2007,2011,220
Chihuahuan Deserts,Urbanization: Open,Urbanization,2007,2011,1660
High Plains,Urbanization: Open,Urbanization,2007,2011,3140
Southwestern Tablelands,Urbanization: Open,Urbanization,2007,2011,680
Central Great Plains,Urbanization: Open,Urbanization,2007,2011,1600
Flint Hills,Urbanization: Open,Urbanization,2007,2011,100
Cross Timbers,Urbanization: Open,Urbanization,2007,2011,1600
Edwards Plateau,Urbanization: Open,Urbanization,2007,2011,1340
Southern Texas Plains,Urbanization: Open,Urbanization,2007,2011,580
Texas Blackland Prairies,Urbanization: Open,Urbanization,2007,2011,2180
East Central Texas Plains,Urbanization: Open,Urbanization,2007,2011,340
Western Gulf Coastal Plain,Urbanization: Open,Urbanization,2007,2011,2860
South Central Plains,Urbanization: Open,Urbanization,2007,2011,2300
Ouachita Mountains,Urbanization: Open,Urbanization,2007,2011,220
Arkansas Valley,Urbanization: Open,Urbanization,2007,2011,320
Boston Mountains,Urbanization: Open,Urbanization,2007,2011,20
Ozark Highlands,Urbanization: Open,Urbanization,2007,2011,820
Central Irregular Plains,Urbanization: Open,Urbanization,2007,2011,1040
Canadian Rockies,Urbanization: Open,Urbanization,2007,2011,0
Northwestern Glaciated Plains,Urbanization: Open,Urbanization,2007,2011,280
Northwestern Great Plains,Urbanization: Open,Urbanization,2007,2011,480
Nebraska Sand Hills,Urbanization: Open,Urbanization,2007,2011,40
Piedmont,Urbanization: Open,Urbanization,2007,2011,5280
Northern Glaciated Plains,Urbanization: Open,Urbanization,2007,2011,320
Western Corn Belt Plains,Urbanization: Open,Urbanization,2007,2011,2120
Lake Agassiz Plain,Urbanization: Open,Urbanization,2007,2011,60
Northern Minnesota Wetlands,Urbanization: Open,Urbanization,2007,2011,20
Northern Lakes and Forests,Urbanization: Open,Urbanization,2007,2011,200
North Central Hardwood Forests,Urbanization: Open,Urbanization,2007,2011,1320
Driftless Area,Urbanization: Open,Urbanization,2007,2011,200
Southeastern Wisconsin Till Plains,Urbanization: Open,Urbanization,2007,2011,1420
Central Corn Belt Plains,Urbanization: Open,Urbanization,2007,2011,2220
Eastern Corn Belt Plains,Urbanization: Open,Urbanization,2007,2011,1860
Southern Michigan/Northern Indiana Drift Plains,Urbanization: Open,Urbanization,2007,2011,980
Huron/Erie Lake Plains,Urbanization: Open,Urbanization,2007,2011,560
Northeastern Highlands,Urbanization: Open,Urbanization,2007,2011,500
Northeastern Coastal Zone,Urbanization: Open,Urbanization,2007,2011,2600
Northern Allegheny Plateau,Urbanization: Open,Urbanization,2007,2011,120
Erie Drift Plain,Urbanization: Open,Urbanization,2007,2011,540
North Central Appalachians,Urbanization: Open,Urbanization,2007,2011,80
Middle Atlantic Coastal Plain,Urbanization: Open,Urbanization,2007,2011,1500
Northern Piedmont,Urbanization: Open,Urbanization,2007,2011,1540
Southeastern Plains,Urbanization: Open,Urbanization,2007,2011,3620
Blue Ridge,Urbanization: Open,Urbanization,2007,2011,500
Ridge and Valley,Urbanization: Open,Urbanization,2007,2011,2520
Southwestern Appalachians,Urbanization: Open,Urbanization,2007,2011,380
Central Appalachians,Urbanization: Open,Urbanization,2007,2011,100
Western Allegheny Plateau,Urbanization: Open,Urbanization,2007,2011,480
Interior Plateau,Urbanization: Open,Urbanization,2007,2011,1700
Interior River Valleys and Hills,Urbanization: Open,Urbanization,2007,2011,1560
Mississippi Alluvial Plain,Urbanization: Open,Urbanization,2007,2011,540
Mississippi Valley Loess Plains,Urbanization: Open,Urbanization,2007,2011,740
Southern Coastal Plain,Urbanization: Open,Urbanization,2007,2011,5220
Southern Florida Coastal Plain,Urbanization: Open,Urbanization,2007,2011,640
North Cascades,Urbanization: Open,Urbanization,2007,2011,0
Klamath Mountains/California High North Coast Range,Urbanization: Open,Urbanization,2007,2011,20
Madrean Archipelago,Urbanization: Open,Urbanization,2007,2011,40
Northern Basin and Range,Urbanization: Open,Urbanization,2007,2011,40
Sonoran Basin and Range,Urbanization: Open,Urbanization,2007,2011,1800
Acadian Plains and Hills,Urbanization: Open,Urbanization,2007,2011,60
Eastern Great Lakes Lowlands,Urbanization: Open,Urbanization,2007,2011,820
Atlantic Coastal Pine Barrens,Urbanization: Open,Urbanization,2007,2011,820
Southern California/Northern Baja Coast,Urbanization: Open,Urbanization,2007,2011,820
Coast Range,Urbanization: Open,Urbanization,2012,2016,80
Puget Lowland,Urbanization: Open,Urbanization,2012,2016,120
Willamette Valley,Urbanization: Open,Urbanization,2012,2016,120
Cascades,Urbanization: Open,Urbanization,2012,2016,0
Sierra Nevada,Urbanization: Open,Urbanization,2012,2016,20
Central California Foothills and Coastal Mountains,Urbanization: Open,Urbanization,2012,2016,480
Central California Valley,Urbanization: Open,Urbanization,2012,2016,1120
Southern California Mountains,Urbanization: Open,Urbanization,2012,2016,0
Eastern Cascades Slopes and Foothills,Urbanization: Open,Urbanization,2012,2016,0
Columbia Plateau,Urbanization: Open,Urbanization,2012,2016,160
Blue Mountains,Urbanization: Open,Urbanization,2012,2016,0
Snake River Plain,Urbanization: Open,Urbanization,2012,2016,220
Central Basin and Range,Urbanization: Open,Urbanization,2012,2016,460
Mojave Basin and Range,Urbanization: Open,Urbanization,2012,2016,1520
Northern Rockies,Urbanization: Open,Urbanization,2012,2016,80
Idaho Batholith,Urbanization: Open,Urbanization,2012,2016,0
Middle Rockies,Urbanization: Open,Urbanization,2012,2016,140
Wyoming Basin,Urbanization: Open,Urbanization,2012,2016,80
Wasatch and Uinta Mountains,Urbanization: Open,Urbanization,2012,2016,120
Colorado Plateaus,Urbanization: Open,Urbanization,2012,2016,160
Southern Rockies,Urbanization: Open,Urbanization,2012,2016,20
Arizona/New Mexico Plateau,Urbanization: Open,Urbanization,2012,2016,220
Arizona/New Mexico Mountains,Urbanization: Open,Urbanization,2012,2016,60
Chihuahuan Deserts,Urbanization: Open,Urbanization,2012,2016,1720
High Plains,Urbanization: Open,Urbanization,2012,2016,3720
Southwestern Tablelands,Urbanization: Open,Urbanization,2012,2016,560
Central Great Plains,Urbanization: Open,Urbanization,2012,2016,680
Flint Hills,Urbanization: Open,Urbanization,2012,2016,80
Cross Timbers,Urbanization: Open,Urbanization,2012,2016,940
Edwards Plateau,Urbanization: Open,Urbanization,2012,2016,1120
Southern Texas Plains,Urbanization: Open,Urbanization,2012,2016,940
Texas Blackland Prairies,Urbanization: Open,Urbanization,2012,2016,1640
East Central Texas Plains,Urbanization: Open,Urbanization,2012,2016,520
Western Gulf Coastal Plain,Urbanization: Open,Urbanization,2012,2016,2180
South Central Plains,Urbanization: Open,Urbanization,2012,2016,1000
Ouachita Mountains,Urbanization: Open,Urbanization,2012,2016,80
Arkansas Valley,Urbanization: Open,Urbanization,2012,2016,160
Boston Mountains,Urbanization: Open,Urbanization,2012,2016,40
Ozark Highlands,Urbanization: Open,Urbanization,2012,2016,360
Central Irregular Plains,Urbanization: Open,Urbanization,2012,2016,240
Canadian Rockies,Urbanization: Open,Urbanization,2012,2016,0
Northwestern Glaciated Plains,Urbanization: Open,Urbanization,2012,2016,680
Northwestern Great Plains,Urbanization: Open,Urbanization,2012,2016,1360
Nebraska Sand Hills,Urbanization: Open,Urbanization,2012,2016,20
Piedmont,Urbanization: Open,Urbanization,2012,2016,2240
Northern Glaciated Plains,Urbanization: Open,Urbanization,2012,2016,360
Western Corn Belt Plains,Urbanization: Open,Urbanization,2012,2016,900
Lake Agassiz Plain,Urbanization: Open,Urbanization,2012,2016,160
Northern Minnesota Wetlands,Urbanization: Open,Urbanization,2012,2016,20
Northern Lakes and Forests,Urbanization: Open,Urbanization,2012,2016,200
North Central Hardwood Forests,Urbanization: Open,Urbanization,2012,2016,260
Driftless Area,Urbanization: Open,Urbanization,2012,2016,80
Southeastern Wisconsin Till Plains,Urbanization: Open,Urbanization,2012,2016,140
Central Corn Belt Plains,Urbanization: Open,Urbanization,2012,2016,340
Eastern Corn Belt Plains,Urbanization: Open,Urbanization,2012,2016,660
Southern Michigan/Northern Indiana Drift Plains,Urbanization: Open,Urbanization,2012,2016,140
Huron/Erie Lake Plains,Urbanization: Open,Urbanization,2012,2016,100
Northeastern Highlands,Urbanization: Open,Urbanization,2012,2016,160
Northeastern Coastal Zone,Urbanization: Open,Urbanization,2012,2016,600
Northern Allegheny Plateau,Urbanization: Open,Urbanization,2012,2016,140
Erie Drift Plain,Urbanization: Open,Urbanization,2012,2016,140
North Central Appalachians,Urbanization: Open,Urbanization,2012,2016,80
Middle Atlantic Coastal Plain,Urbanization: Open,Urbanization,2012,2016,700
Northern Piedmont,Urbanization: Open,Urbanization,2012,2016,700
Southeastern Plains,Urbanization: Open,Urbanization,2012,2016,3140
Blue Ridge,Urbanization: Open,Urbanization,2012,2016,520
Ridge and Valley,Urbanization: Open,Urbanization,2012,2016,1120
Southwestern Appalachians,Urbanization: Open,Urbanization,2012,2016,300
Central Appalachians,Urbanization: Open,Urbanization,2012,2016,560
Western Allegheny Plateau,Urbanization: Open,Urbanization,2012,2016,1180
Interior Plateau,Urbanization: Open,Urbanization,2012,2016,880
Interior River Valleys and Hills,Urbanization: Open,Urbanization,2012,2016,220
Mississippi Alluvial Plain,Urbanization: Open,Urbanization,2012,2016,440
Mississippi Valley Loess Plains,Urbanization: Open,Urbanization,2012,2016,500
Southern Coastal Plain,Urbanization: Open,Urbanization,2012,2016,3760
Southern Florida Coastal Plain,Urbanization: Open,Urbanization,2012,2016,220
North Cascades,Urbanization: Open,Urbanization,2012,2016,80
Klamath Mountains/California High North Coast Range,Urbanization: Open,Urbanization,2012,2016,100
Madrean Archipelago,Urbanization: Open,Urbanization,2012,2016,120
Northern Basin and Range,Urbanization: Open,Urbanization,2012,2016,0
Sonoran Basin and Range,Urbanization: Open,Urbanization,2012,2016,1940
Acadian Plains and Hills,Urbanization: Open,Urbanization,2012,2016,40
Eastern Great Lakes Lowlands,Urbanization: Open,Urbanization,2012,2016,240
Atlantic Coastal Pine Barrens,Urbanization: Open,Urbanization,2012,2016,280
Southern California/Northern Baja Coast,Urbanization: Open,Urbanization,2012,2016,480
Coast Range,Urbanization: Low,Urbanization,2001,2006,20
Puget Lowland,Urbanization: Low,Urbanization,2001,2006,600
Willamette Valley,Urbanization: Low,Urbanization,2001,2006,160
Cascades,Urbanization: Low,Urbanization,2001,2006,0
Sierra Nevada,Urbanization: Low,Urbanization,2001,2006,40
Central California Foothills and Coastal Mountains,Urbanization: Low,Urbanization,2001,2006,460
Central California Valley,Urbanization: Low,Urbanization,2001,2006,1120
Southern California Mountains,Urbanization: Low,Urbanization,2001,2006,40
Eastern Cascades Slopes and Foothills,Urbanization: Low,Urbanization,2001,2006,80
Columbia Plateau,Urbanization: Low,Urbanization,2001,2006,380
Blue Mountains,Urbanization: Low,Urbanization,2001,2006,80
Snake River Plain,Urbanization: Low,Urbanization,2001,2006,520
Central Basin and Range,Urbanization: Low,Urbanization,2001,2006,1340
Mojave Basin and Range,Urbanization: Low,Urbanization,2001,2006,1320
Northern Rockies,Urbanization: Low,Urbanization,2001,2006,200
Idaho Batholith,Urbanization: Low,Urbanization,2001,2006,0
Middle Rockies,Urbanization: Low,Urbanization,2001,2006,40
Wyoming Basin,Urbanization: Low,Urbanization,2001,2006,40
Wasatch and Uinta Mountains,Urbanization: Low,Urbanization,2001,2006,60
Colorado Plateaus,Urbanization: Low,Urbanization,2001,2006,180
Southern Rockies,Urbanization: Low,Urbanization,2001,2006,40
Arizona/New Mexico Plateau,Urbanization: Low,Urbanization,2001,2006,440
Arizona/New Mexico Mountains,Urbanization: Low,Urbanization,2001,2006,160
Chihuahuan Deserts,Urbanization: Low,Urbanization,2001,2006,580
High Plains,Urbanization: Low,Urbanization,2001,2006,1900
Southwestern Tablelands,Urbanization: Low,Urbanization,2001,2006,740
Central Great Plains,Urbanization: Low,Urbanization,2001,2006,980
Flint Hills,Urbanization: Low,Urbanization,2001,2006,60
Cross Timbers,Urbanization: Low,Urbanization,2001,2006,1700
Edwards Plateau,Urbanization: Low,Urbanization,2001,2006,860
Southern Texas Plains,Urbanization: Low,Urbanization,2001,2006,360
Texas Blackland Prairies,Urbanization: Low,Urbanization,2001,2006,2020
East Central Texas Plains,Urbanization: Low,Urbanization,2001,2006,180
Western Gulf Coastal Plain,Urbanization: Low,Urbanization,2001,2006,2220
South Central Plains,Urbanization: Low,Urbanization,2001,2006,1580
Ouachita Mountains,Urbanization: Low,Urbanization,2001,2006,340
Arkansas Valley,Urbanization: Low,Urbanization,2001,2006,280
Boston Mountains,Urbanization: Low,Urbanization,2001,2006,20
Ozark Highlands,Urbanization: Low,Urbanization,2001,2006,900
Central Irregular Plains,Urbanization: Low,Urbanization,2001,2006,900
Canadian Rockies,Urbanization: Low,Urbanization,2001,2006,0
Northwestern Glaciated Plains,Urbanization: Low,Urbanization,2001,2006,80
Northwestern Great Plains,Urbanization: Low,Urbanization,2001,2006,200
Nebraska Sand Hills,Urbanization: Low,Urbanization,2001,2006,20
Piedmont,Urbanization: Low,Urbanization,2001,2006,9520
Northern Glaciated Plains,Urbanization: Low,Urbanization,2001,2006,140
Western Corn Belt Plains,Urbanization: Low,Urbanization,2001,2006,2160
Lake Agassiz Plain,Urbanization: Low,Urbanization,2001,2006,340
Northern Minnesota Wetlands,Urbanization: Low,Urbanization,2001,2006,0
Northern Lakes and Forests,Urbanization: Low,Urbanization,2001,2006,380
North Central Hardwood Forests,Urbanization: Low,Urbanization,2001,2006,1320
Driftless Area,Urbanization: Low,Urbanization,2001,2006,400
Southeastern Wisconsin Till Plains,Urbanization: Low,Urbanization,2001,2006,1860
Central Corn Belt Plains,Urbanization: Low,Urbanization,2001,2006,2640
Eastern Corn Belt Plains,Urbanization: Low,Urbanization,2001,2006,1960
Southern Michigan/Northern Indiana Drift Plains,Urbanization: Low,Urbanization,2001,2006,620
Huron/Erie Lake Plains,Urbanization: Low,Urbanization,2001,2006,500
Northeastern Highlands,Urbanization: Low,Urbanization,2001,2006,400
Northeastern Coastal Zone,Urbanization: Low,Urbanization,2001,2006,2500
Northern Allegheny Plateau,Urbanization: Low,Urbanization,2001,2006,100
Erie Drift Plain,Urbanization: Low,Urbanization,2001,2006,780
North Central Appalachians,Urbanization: Low,Urbanization,2001,2006,40
Middle Atlantic Coastal Plain,Urbanization: Low,Urbanization,2001,2006,2680
Northern Piedmont,Urbanization: Low,Urbanization,2001,2006,1860
Southeastern Plains,Urbanization: Low,Urbanization,2001,2006,5000
Blue Ridge,Urbanization: Low,Urbanization,2001,2006,200
Ridge and Valley,Urbanization: Low,Urbanization,2001,2006,3020
Southwestern Appalachians,Urbanization: Low,Urbanization,2001,2006,380
Central Appalachians,Urbanization: Low,Urbanization,2001,2006,180
Western Allegheny Plateau,Urbanization: Low,Urbanization,2001,2006,900
Interior Plateau,Urbanization: Low,Urbanization,2001,2006,2720
Interior River Valleys and Hills,Urbanization: Low,Urbanization,2001,2006,800
Mississippi Alluvial Plain,Urbanization: Low,Urbanization,2001,2006,520
Mississippi Valley Loess Plains,Urbanization: Low,Urbanization,2001,2006,1380
Southern Coastal Plain,Urbanization: Low,Urbanization,2001,2006,4440
Southern Florida Coastal Plain,Urbanization: Low,Urbanization,2001,2006,980
North Cascades,Urbanization: Low,Urbanization,2001,2006,40
Klamath Mountains/California High North Coast Range,Urbanization: Low,Urbanization,2001,2006,120
Madrean Archipelago,Urbanization: Low,Urbanization,2001,2006,80
Northern Basin and Range,Urbanization: Low,Urbanization,2001,2006,0
Sonoran Basin and Range,Urbanization: Low,Urbanization,2001,2006,3440
Acadian Plains and Hills,Urbanization: Low,Urbanization,2001,2006,100
Eastern Great Lakes Lowlands,Urbanization: Low,Urbanization,2001,2006,560
Atlantic Coastal Pine Barrens,Urbanization: Low,Urbanization,2001,2006,1220
Southern California/Northern Baja Coast,Urbanization: Low,Urbanization,2001,2006,1180
Coast Range,Urbanization: Low,Urbanization,2007,2011,60
Puget Lowland,Urbanization: Low,Urbanization,2007,2011,400
Willamette Valley,Urbanization: Low,Urbanization,2007,2011,240
Cascades,Urbanization: Low,Urbanization,2007,2011,0
Sierra Nevada,Urbanization: Low,Urbanization,2007,2011,20
Central California Foothills and Coastal Mountains,Urbanization: Low,Urbanization,2007,2011,140
Central California Valley,Urbanization: Low,Urbanization,2007,2011,820
Southern California Mountains,Urbanization: Low,Urbanization,2007,2011,0
Eastern Cascades Slopes and Foothills,Urbanization: Low,Urbanization,2007,2011,0
Columbia Plateau,Urbanization: Low,Urbanization,2007,2011,220
Blue Mountains,Urbanization: Low,Urbanization,2007,2011,80
Snake River Plain,Urbanization: Low,Urbanization,2007,2011,300
Central Basin and Range,Urbanization: Low,Urbanization,2007,2011,1000
Mojave Basin and Range,Urbanization: Low,Urbanization,2007,2011,660
Northern Rockies,Urbanization: Low,Urbanization,2007,2011,160
Idaho Batholith,Urbanization: Low,Urbanization,2007,2011,0
Middle Rockies,Urbanization: Low,Urbanization,2007,2011,80
Wyoming Basin,Urbanization: Low,Urbanization,2007,2011,120
Wasatch and Uinta Mountains,Urbanization: Low,Urbanization,2007,2011,140
Colorado Plateaus,Urbanization: Low,Urbanization,2007,2011,160
Southern Rockies,Urbanization: Low,Urbanization,2007,2011,80
Arizona/New Mexico Plateau,Urbanization: Low,Urbanization,2007,2011,140
Arizona/New Mexico Mountains,Urbanization: Low,Urbanization,2007,2011,180
Chihuahuan Deserts,Urbanization: Low,Urbanization,2007,2011,700
High Plains,Urbanization: Low,Urbanization,2007,2011,1120
Southwestern Tablelands,Urbanization: Low,Urbanization,2007,2011,480
Central Great Plains,Urbanization: Low,Urbanization,2007,2011,1100
Flint Hills,Urbanization: Low,Urbanization,2007,2011,60
Cross Timbers,Urbanization: Low,Urbanization,2007,2011,1620
Edwards Plateau,Urbanization: Low,Urbanization,2007,2011,1340
Southern Texas Plains,Urbanization: Low,Urbanization,2007,2011,440
Texas Blackland Prairies,Urbanization: Low,Urbanization,2007,2011,1720
East Central Texas Plains,Urbanization: Low,Urbanization,2007,2011,640
Western Gulf Coastal Plain,Urbanization: Low,Urbanization,2007,2011,2280
South Central Plains,Urbanization: Low,Urbanization,2007,2011,1760
Ouachita Mountains,Urbanization: Low,Urbanization,2007,2011,100
Arkansas Valley,Urbanization: Low,Urbanization,2007,2011,240
Boston Mountains,Urbanization: Low,Urbanization,2007,2011,20
Ozark Highlands,Urbanization: Low,Urbanization,2007,2011,680
Central Irregular Plains,Urbanization: Low,Urbanization,2007,2011,820
Canadian Rockies,Urbanization: Low,Urbanization,2007,2011,0
Northwestern Glaciated Plains,Urbanization: Low,Urbanization,2007,2011,160
Northwestern Great Plains,Urbanization: Low,Urbanization,2007,2011,540
Nebraska Sand Hills,Urbanization: Low,Urbanization,2007,2011,0
Piedmont,Urbanization: Low,Urbanization,2007,2011,3720
Northern Glaciated Plains,Urbanization: Low,Urbanization,2007,2011,180
Western Corn Belt Plains,Urbanization: Low,Urbanization,2007,2011,1300
Lake Agassiz Plain,Urbanization: Low,Urbanization,2007,2011,80
Northern Minnesota Wetlands,Urbanization: Low,Urbanization,2007,2011,0
Northern Lakes and Forests,Urbanization: Low,Urbanization,2007,2011,160
North Central Hardwood Forests,Urbanization: Low,Urbanization,2007,2011,920
Driftless Area,Urbanization: Low,Urbanization,2007,2011,120
Southeastern Wisconsin Till Plains,Urbanization: Low,Urbanization,2007,2011,1080
Central Corn Belt Plains,Urbanization: Low,Urbanization,2007,2011,1400
Eastern Corn Belt Plains,Urbanization: Low,Urbanization,2007,2011,1300
Southern Michigan/Northern Indiana Drift Plains,Urbanization: Low,Urbanization,2007,2011,520
Huron/Erie Lake Plains,Urbanization: Low,Urbanization,2007,2011,380
Northeastern Highlands,Urbanization: Low,Urbanization,2007,2011,320
Northeastern Coastal Zone,Urbanization: Low,Urbanization,2007,2011,1680
Northern Allegheny Plateau,Urbanization: Low,Urbanization,2007,2011,160
Erie Drift Plain,Urbanization: Low,Urbanization,2007,2011,360
North Central Appalachians,Urbanization: Low,Urbanization,2007,2011,80
Middle Atlantic Coastal Plain,Urbanization: Low,Urbanization,2007,2011,860
Northern Piedmont,Urbanization: Low,Urbanization,2007,2011,860
Southeastern Plains,Urbanization: Low,Urbanization,2007,2011,2500
Blue Ridge,Urbanization: Low,Urbanization,2007,2011,140
Ridge and Valley,Urbanization: Low,Urbanization,2007,2011,1480
